file,year,scope,contest_type,district,agg_dem,agg_rep,snap_dem,snap_rep,agg_margin_pct,snap_margin_pct,delta_margin_pp,in_agg_only,in_snap_only,snapshot_untrusted
state_house_auditor_2024.json,2024,state_house,auditor,17,25003,40299,25003,40299,22.78,22.78,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,18,27959,24022,27959,24022,-7.29,-7.29,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,19,24612,38043,24612,38043,20.72,20.72,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,20,25279,26246,25279,26246,1.8,1.8,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,21,28019,14411,18770,9787,-31.01,-30.45,-0.5600000000000023,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,22,16169,26065,16169,26065,22.96,22.96,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,23,25559,18268,25559,18268,-16.36,-16.36,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,24,20550,20266,20550,20266,-0.68,-0.68,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,25,24404,23503,24404,23503,-1.84,-1.84,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,26,20461,25083,20461,25083,9.77,9.77,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,27,25150,16460,25150,16460,-20.55,-20.55,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,28,18390,32262,18390,32262,26.63,26.63,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,29,38925,8333,35475,7481,-62.92,-63.33,0.4099999999999966,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,30,39578,6671,41034,7030,-69.33,-68.94,-0.39000000000000057,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,31,43330,8138,44786,8497,-66.54,-66.28,-0.2600000000000051,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,32,21168,18027,21168,18027,-7.83,-7.83,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,33,29202,16837,30788,17747,-25.92,-25.93,0.00999999999999801,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,34,33678,21913,35264,22823,-20.49,-20.73,0.240000000000002,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,35,24842,21757,24345,20467,-6.37,-8.32,1.9500000000000002,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,36,30065,22886,31651,23796,-13.03,-13.61,0.5800000000000001,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,37,27310,25465,26706,23969,-3.34,-5.16,1.8200000000000003,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,38,38155,7819,39741,8729,-64.07,-62.1,-1.9699999999999918,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,39,25519,13397,25043,13578,-30.03,-28.62,-1.4100000000000001,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,40,28573,24472,30159,25382,-7.41,-8.24,0.8300000000000001,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,41,30769,18259,32355,19169,-24.51,-24.58,0.06999999999999673,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,42,17778,7414,17778,7414,-39.62,-39.62,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,43,19374,20412,19374,20412,2.53,2.53,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,44,20264,13087,20264,13087,-20.73,-20.73,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,45,19306,14159,19306,14159,-14.81,-14.81,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,46,13432,25071,13432,25071,29.66,29.66,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,47,13162,16787,13162,16787,11.87,11.87,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,48,18489,16247,18489,16247,-6.25,-6.25,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,49,31072,15503,32658,16413,-32.21,-31.9,-0.3100000000000023,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,50,31678,21695,31678,21695,-18.23,-18.23,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,51,14837,23420,14837,23420,21.68,21.68,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,52,17061,22987,17061,22987,14.34,14.34,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,53,17502,30414,21774,35712,26.0,23.35,2.6499999999999986,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,54,28785,24409,28785,24409,-8.0,-8.0,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,55,15520,24627,15016,23848,22.11,22.16,-0.05000000000000071,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,56,35688,5604,35688,5604,-70.84,-70.84,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,57,25375,19419,25375,19419,-12.91,-12.91,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,58,30778,12052,30778,12052,-42.61,-42.61,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,59,23040,24028,23040,24028,2.05,2.05,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,60,26726,15730,26726,15730,-25.22,-25.22,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,61,36351,9890,36351,9890,-55.67,-55.67,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,62,23488,22011,23488,22011,-3.13,-3.13,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,63,21346,18780,21346,18780,-6.22,-6.22,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,64,18581,26863,18581,26863,17.76,17.76,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,65,15601,31148,15601,31148,32.31,32.31,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,66,29308,10843,27436,10785,-44.5,-42.13,-2.3699999999999974,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,67,12951,34198,12951,34198,43.85,43.85,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,68,18996,29197,20253,31141,20.47,20.49,-0.019999999999999574,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,69,19215,32996,18461,31831,25.57,25.76,-0.19000000000000128,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,70,10242,32867,10242,32867,51.19,51.19,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,71,26213,9978,26213,9978,-43.41,-43.41,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,72,27498,9427,27498,9427,-47.58,-47.58,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,73,22629,17905,22629,17905,-11.23,-11.23,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,74,25374,26405,25374,26405,1.93,1.93,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,75,20530,23662,20530,23662,6.85,6.85,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,76,16234,25734,16234,25734,21.99,21.99,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,77,11970,38936,11970,38936,51.62,51.62,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,78,12258,39458,12258,39458,51.4,51.4,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,79,18166,30971,18166,30971,25.39,25.39,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,80,11206,33205,11206,33205,48.23,48.23,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,81,12930,31953,12930,31953,41.11,41.11,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,82,21971,21731,21971,21731,-0.53,-0.53,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,83,13588,37083,13588,37083,44.98,44.98,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,84,14704,29771,14704,29771,33.01,33.01,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,85,12930,33578,12930,33578,43.13,43.13,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,86,13159,30159,13159,30159,38.21,38.21,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,87,11146,32351,11146,32351,47.33,47.33,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,88,28935,14797,28935,14797,-31.09,-31.09,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,89,12643,36454,12643,36454,47.23,47.23,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,90,9975,32005,9975,32005,51.27,51.27,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,91,14468,33220,14468,33220,38.1,38.1,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,92,30778,12774,30778,12774,-40.0,-40.0,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,93,20932,28111,20932,28111,14.13,14.13,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,94,10082,37340,10082,37340,56.04,56.04,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,95,17833,31651,17833,31651,27.01,27.01,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,96,15693,27088,15693,27088,25.91,25.91,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,97,14557,38019,14557,38019,43.42,43.42,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,98,24301,24163,24301,24163,-0.28,-0.28,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,99,26791,4843,26791,4843,-67.57,-67.57,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,100,21903,7713,21903,7713,-46.23,-46.23,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,101,30051,8817,30051,8817,-53.01,-53.01,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,102,34622,9504,34622,9504,-54.8,-54.8,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,103,25748,23637,25748,23637,-4.14,-4.14,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,104,24768,22167,24768,22167,-5.37,-5.37,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,105,23821,18167,23821,18167,-13.01,-13.01,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,106,34420,13025,34420,13025,-43.74,-43.74,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,107,33180,6533,33180,6533,-65.32,-65.32,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,108,15024,26519,14995,26478,26.79,26.81,-0.019999999999999574,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,109,19856,26095,19840,26081,13.14,13.15,-0.009999999999999787,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,110,13719,28362,13763,28417,33.93,33.87,0.060000000000002274,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,111,13418,30653,15043,32437,38.2,35.78,2.4200000000000017,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,112,26742,16058,26742,16058,-24.24,-24.24,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,113,17057,32485,16909,32178,30.21,30.18,0.030000000000001137,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,114,34691,16067,34691,16067,-35.49,-35.49,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,115,28338,19055,28338,19055,-18.91,-18.91,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,116,31595,18717,31595,18717,-24.77,-24.77,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,117,22835,29760,22983,30067,12.74,12.92,-0.17999999999999972,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,118,19267,29396,19267,29396,20.18,20.18,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,119,20893,25635,20893,25635,9.86,9.86,0.0,False,False,False
state_house_auditor_2024.json,2024,state_house,auditor,120,12913,36095,12913,36095,46.01,46.01,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,1,22191,16856,22158,16830,-13.32,-13.32,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,2,22223,16923,22479,17118,-13.1,-13.1,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,3,21997,15904,21339,15428,-15.73,-15.73,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,4,20027,15132,18468,13954,-13.67,-13.67,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,5,24950,12634,24950,12634,-32.19,-32.19,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,6,10318,9223,12718,11368,-5.44,-5.44,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,7,14512,13240,16765,15296,-4.44,-4.44,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,8,26855,14691,23931,13092,-28.64,-28.64,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,9,17548,13537,20125,15526,-12.66,-12.66,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,10,18007,15544,18910,16324,-7.2,-7.2,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,11,20471,17543,18804,16114,-7.34,-7.34,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,12,25218,13850,25219,13850,-28.63,-28.63,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,13,19143,19779,19702,20357,1.59,1.59,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,14,9413,8040,9452,8073,-7.55,-7.55,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,15,11322,10186,11772,10591,-5.08,-5.08,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,16,14192,15222,14250,15284,3.33,3.33,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,17,15287,15357,16038,16112,0.22,0.22,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,18,15549,11348,22988,16776,-15.01,-15.01,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,19,17870,22509,15058,18968,10.95,10.95,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,20,22117,24020,18301,19876,3.95,3.95,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,21,5261,5434,14877,15366,1.55,1.55,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,22,23488,16929,23471,16916,-15.96,-15.96,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,23,34925,12553,34901,12544,-46.55,-46.55,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,24,22112,16502,22002,16419,-14.33,-14.33,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,25,24715,19066,24919,19224,-12.72,-12.72,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,26,10408,13957,12219,16385,14.18,14.18,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,27,32595,12324,32594,12324,-44.51,-44.51,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,28,16401,20375,12369,15367,10.59,10.59,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,29,32798,11781,27596,9912,-45.26,-45.26,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,30,28992,8747,29290,8838,-50.85,-50.85,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,31,21168,4978,26108,6140,-60.33,-60.33,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,32,27686,14701,24849,13194,-30.08,-30.08,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,33,17999,12757,19045,13499,-16.57,-16.57,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,34,24703,25180,16472,16790,0.92,0.92,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,35,7632,10073,13385,17666,13.3,13.3,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,36,9859,11629,13943,16447,7.89,7.89,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,37,9070,12462,13131,18041,15.13,15.13,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,38,28141,5422,29489,5681,-65.79,-65.79,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,39,10186,8181,17954,14420,-10.62,-10.62,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,40,21313,28290,14325,19015,13.46,13.46,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,41,27708,28916,15518,16195,2.04,2.04,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,42,17210,6391,22614,8397,-44.83,-44.83,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,43,19341,13645,18007,12704,-16.93,-16.93,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,44,23934,13682,20293,11601,-26.68,-26.68,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,45,17145,11327,17524,11577,-19.94,-19.94,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,46,23423,12573,22580,12121,-29.46,-29.46,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,47,20462,6646,21459,6970,-50.28,-50.28,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,48,18612,10005,18647,10024,-29.51,-29.51,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,49,25190,21318,18348,15528,-7.98,-7.98,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,50,27684,18520,24256,16227,-19.05,-19.05,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,51,15023,15282,15426,15692,0.83,0.83,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,52,17695,16294,19103,17590,-4.02,-4.02,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,53,11608,16635,11503,16483,17.36,17.36,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,54,17918,15235,18485,15718,-7.79,-7.79,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,55,17018,18887,18739,20797,5.12,5.12,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,56,25375,8906,29654,10409,-45.73,-45.73,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,57,19418,17980,22244,20597,-3.72,-3.72,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,58,28240,11025,27162,10604,-42.69,-42.69,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,59,17747,17190,18221,17649,-1.54,-1.54,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,60,20765,13836,21697,14458,-19.52,-19.52,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,61,32730,10172,31449,9774,-50.94,-50.94,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,62,19396,23075,17159,20414,8.37,8.37,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,63,16481,12684,16598,12774,-12.61,-12.61,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,64,14039,18385,13929,18239,12.9,12.9,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,65,20446,19262,20428,19245,-2.87,-2.87,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,66,16556,10267,19274,11952,-22.67,-22.67,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,67,14650,24242,14650,24243,24.16,24.16,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,68,5594,17422,4452,13865,50.44,50.44,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,69,9906,25429,10202,26189,43.03,43.03,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,70,11595,21684,12009,22461,29.13,29.13,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,71,23148,10131,24221,10602,-37.98,-37.98,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,72,25941,10542,27588,11211,-41.37,-41.37,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,73,9067,14044,10477,16228,21.06,21.06,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,74,17386,22319,16502,21184,12.07,12.07,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,75,16065,17701,14177,15621,4.67,4.67,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,76,14726,19382,15854,20867,13.32,13.32,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,77,15226,26491,14701,25579,26.11,26.11,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,78,13750,27099,12129,23905,31.66,31.66,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,79,23535,17636,23571,17663,-13.98,-13.98,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,80,11707,20315,12098,20995,25.93,25.93,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,81,14770,19138,14345,18587,12.39,12.39,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,82,11373,19849,11054,19292,26.56,26.56,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,83,11386,30293,10336,27500,44.32,44.32,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,84,15415,23371,13153,19943,20.08,20.08,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,85,17223,23128,17066,22917,14.15,14.15,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,86,15597,20948,15614,20969,14.31,14.31,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,87,13086,23163,13130,23240,27.03,27.03,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,88,15403,12565,17733,14465,-9.93,-9.93,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,89,11411,26087,10962,25062,38.29,38.29,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,90,15736,19120,15130,18382,9.4,9.4,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,91,16697,20654,17708,21905,10.18,10.18,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,92,13355,10488,17957,14102,-11.78,-11.78,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,93,20795,21768,20698,21665,2.2,2.2,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,94,14827,24183,15355,25046,23.28,23.28,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,95,6948,18547,8801,23493,44.47,44.47,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,96,13586,23868,13655,23990,26.86,26.86,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,97,10645,24091,10691,24193,37.87,37.87,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,98,9202,22347,8543,20746,40.77,40.77,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,99,18951,6291,22538,7482,-49.2,-49.2,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,100,17981,9839,18596,10176,-28.6,-28.6,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,101,20086,9431,19933,9360,-35.48,-35.48,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,102,19305,10046,22012,11454,-30.71,-30.71,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,103,11335,29819,8530,22439,44.03,44.03,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,104,10910,28886,8285,21936,44.24,44.24,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,105,10740,21651,10468,21102,33.03,33.03,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,106,14316,14791,15206,15711,1.6,1.6,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,107,22635,9004,22043,8769,-42.4,-42.4,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,108,9598,20458,9820,20931,35.46,35.46,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,109,10354,19076,11136,20518,29.08,29.08,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,110,16692,22862,15533,21274,15.34,15.34,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,111,14071,20552,14949,21834,18.31,18.31,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,112,14757,14832,14636,14710,0.25,0.25,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,113,18660,22044,18241,21550,8.02,8.02,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,114,30684,16454,28797,15442,-28.99,-28.99,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,115,16304,14605,19551,17514,-5.29,-5.29,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,116,23322,15703,21380,14396,-18.7,-18.7,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,117,17113,22125,16679,21564,12.33,12.33,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,118,20731,16075,20732,16075,-12.18,-12.18,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,119,20725,16933,20729,16936,-9.68,-9.68,0.0,False,False,False
state_house_governor_2008.json,2008,state_house,governor,120,16927,20577,16922,20571,9.4,9.4,0.0,False,False,False
state_house_governor_2012.json,2012,state_house,governor,1,17112,21933,17108,21929,11.97,11.97,0.0,False,False,False
state_house_governor_2012.json,2012,state_house,governor,2,22186,21651,22223,21689,-1.19,-1.19,0.0,False,False,False
state_house_governor_2012.json,2012,state_house,governor,3,14318,24360,15226,25904,25.47,25.47,0.0,False,False,False
state_house_governor_2012.json,2012,state_house,governor,4,15475,22085,14329,20448,17.37,17.37,0.0,False,False,False
state_house_governor_2012.json,2012,state_house,governor,5,22321,15141,22324,15144,-18.71,-18.71,0.0,False,False,False
state_house_governor_2012.json,2012,state_house,governor,6,8471,12005,5648,8004,16.83,16.83,0.0,False,False,False
state_house_governor_2012.json,2012,state_house,governor,7,14839,19826,14839,19826,14.06,14.06,0.0,False,False,False
state_house_governor_2012.json,2012,state_house,governor,8,20438,17672,23038,19919,-7.12,-7.12,0.0,False,False,False
state_house_governor_2012.json,2012,state_house,governor,9,18127,20692,15839,18080,6.5,6.5,0.0,False,False,False
state_house_governor_2012.json,2012,state_house,governor,10,15779,18179,16619,19145,6.97,6.97,0.0,False,False,False
state_house_governor_2012.json,2012,state_house,governor,11,18677,16799,18806,16914,-5.09,-5.09,0.0,False,False,False
state_house_governor_2012.json,2012,state_house,governor,12,19462,21331,19467,21335,4.53,4.53,0.0,False,False,False
state_house_governor_2012.json,2012,state_house,governor,13,11727,29252,11033,27522,41.98,41.98,0.0,False,False,False
state_house_governor_2012.json,2012,state_house,governor,14,6592,11473,6652,11576,26.21,26.21,0.0,False,False,False
state_house_governor_2012.json,2012,state_house,governor,15,7267,13986,7537,14504,30.75,30.75,0.0,False,False,False
state_house_governor_2012.json,2012,state_house,governor,16,11051,21754,11057,21765,31.9,31.9,0.0,False,False,False
state_house_governor_2012.json,2012,state_house,governor,17,12150,24042,12035,23814,32.15,32.15,0.0,False,False,False
state_house_governor_2012.json,2012,state_house,governor,18,20128,19542,20607,20009,-1.43,-1.43,0.0,False,False,False
state_house_governor_2012.json,2012,state_house,governor,19,12920,23583,14067,25676,28.4,28.4,0.0,False,False,False
state_house_governor_2012.json,2012,state_house,governor,20,14951,26998,13577,24516,27.89,27.89,0.0,False,False,False
state_house_governor_2012.json,2012,state_house,governor,21,10851,11565,7732,8241,3.08,3.08,0.0,False,False,False
state_house_governor_2012.json,2012,state_house,governor,22,19439,22045,19445,22051,6.21,6.21,0.0,False,False,False
