block_geoid00,county_fips_2000,place_fips_2000,cd106_2000,sldu_2000,sldl_2000,vtd_code_2000,vap_count_2000
370250425003018,025,14100,08,22,90,0205,0
370250425003019,025,14100,08,22,90,0205,0
370250426001000,025,99999,08,22,81,0103,1
370250426001001,025,99999,08,22,81,0103,63
370250426001002,025,99999,08,22,81,0103,0
370250426001003,025,99999,08,22,81,1209,1
370250426001004,025,99999,08,22,81,1209,1
370250426001005,025,99999,08,22,81,1209,7
370250426001006,025,99999,08,22,81,1209,10
370250426001007,025,99999,08,22,81,0203,29
370250426001008,025,14100,08,22,81,0203,2
370250426001009,025,14100,08,22,81,0203,0
370250426001010,025,14100,08,22,81,0203,36
370250426001011,025,14100,08,22,81,0203,180
370250426001012,025,14100,08,22,81,0203,129
370250426001013,025,14100,08,22,81,0203,51
370250426001014,025,14100,08,22,81,0203,43
370250426001015,025,14100,08,22,81,0203,117
370250426001016,025,14100,08,22,81,0203,16
370250426001017,025,14100,08,22,81,0203,0
370250426001018,025,14100,08,22,81,0203,0
370250426001019,025,14100,08,22,81,0203,111
370250426001020,025,14100,08,22,81,0203,25
370250426001021,025,14100,08,22,81,0203,1
370250426001022,025,14100,08,22,81,0203,30
370250426001023,025,14100,08,22,81,0203,20
370250426001024,025,14100,08,22,81,0203,41
370250426001025,025,14100,08,22,81,0203,17
370250426001026,025,14100,08,22,81,0203,17
370250426001027,025,14100,08,22,81,0203,20
370250426001028,025,14100,08,22,81,0203,33
370250426001029,025,14100,08,22,81,0203,23
370250426001030,025,14100,08,22,81,0203,19
370250426001031,025,14100,08,22,81,0203,12
370250426001032,025,14100,08,22,81,0203,65
370250426001033,025,14100,08,22,81,0203,986
370250426001034,025,14100,08,22,81,0203,149
370250426001035,025,14100,08,22,81,0203,81
370250426001036,025,99999,08,22,81,0203,2
370250426001037,025,14100,08,22,81,0203,27
370250426001038,025,14100,08,22,81,0203,4
370250426001039,025,14100,08,22,81,0203,30
370250426001040,025,99999,08,22,81,0203,0
370250426001041,025,99999,08,22,81,0203,0
370250426001042,025,99999,08,22,81,0203,2
370250426001043,025,14100,08,22,81,0203,121
370250426001044,025,99999,08,22,81,0203,14
370250426001045,025,99999,08,22,81,0203,45
370250426001046,025,99999,08,22,81,0203,0
370250426001047,025,99999,08,22,81,0103,28
370250426001048,025,99999,08,22,81,0103,40
370250426001049,025,99999,08,22,81,0103,17
370250426001050,025,99999,08,22,81,0103,171
370250426001051,025,99999,08,22,81,0103,0
370250426001052,025,99999,08,22,81,0103,9
370250426001053,025,99999,08,22,81,0103,0
370250426001054,025,99999,08,22,81,0103,0
370250426001055,025,99999,08,22,81,0203,139
370250426001056,025,99999,08,22,81,0203,15
370250426001057,025,99999,08,22,81,0203,0
370250426001058,025,99999,08,22,81,0103,3
370250426001059,025,99999,08,22,81,0103,4
370250426001060,025,29800,08,22,81,0103,3
370250426001061,025,29800,08,22,81,0103,0
370250426001062,025,99999,08,22,81,0103,0
370250426001063,025,99999,08,22,81,0103,0
370250426001064,025,29800,08,22,81,0103,0
370250426001065,025,29800,08,22,81,0103,0
370250426001066,025,29800,08,22,81,0103,4
370250426001067,025,14100,08,22,81,0203,5
370250426001068,025,14100,08,22,81,0203,0
370250426002000,025,99999,08,22,81,0103,0
370250426002001,025,29800,08,22,81,0103,69
370250426002002,025,29800,08,22,81,0103,40
370250426002003,025,29800,08,22,81,0103,0
370250426002004,025,99999,08,22,81,0103,0
370250426002005,025,29800,08,22,81,0103,0
370250426002006,025,29800,08,22,81,0103,17
370250426002007,025,29800,08,22,81,0103,270
370250426002008,025,29800,08,22,81,0103,34
370250426002009,025,29800,08,22,81,0103,47
370250426002010,025,29800,08,22,81,0103,51
370250426002011,025,29800,08,22,81,0103,0
370250426002012,025,29800,08,22,81,0103,62
370250426002013,025,29800,08,22,81,0103,29
370250426002014,025,29800,08,22,81,0103,57
370250426002015,025,29800,08,22,81,0103,67
370250426002016,025,29800,08,22,81,0103,59
370250426002017,025,29800,08,22,81,0103,297
370250426002018,025,99999,08,22,81,0103,0
370250426002019,025,99999,08,22,81,0103,0
370250426002020,025,29800,08,22,81,0103,0
370250426002021,025,29800,08,22,81,0103,31
370250426002022,025,29800,08,22,81,0103,47
370250426002023,025,29800,08,22,81,0103,47
370250426002024,025,29800,08,22,81,0103,33
370250426002025,025,29800,08,22,81,0103,29
370250426002026,025,29800,08,22,81,0103,49
370250426002027,025,29800,08,22,81,0103,41
370250426002028,025,29800,08,22,81,0103,25
370250426002029,025,29800,08,22,81,0103,0
370250426002030,025,29800,08,22,81,0103,0
370250426002031,025,29800,08,22,81,0103,21
370250426002032,025,29800,08,22,81,0103,39
370250426002033,025,29800,08,22,81,0103,40
370250426002034,025,29800,08,22,81,0103,29
370250426002035,025,29800,08,22,81,0103,23
370250426002036,025,29800,08,22,81,0103,25
370250426002037,025,29800,08,22,81,0103,14
370250426002038,025,29800,08,22,81,0103,9
370250426002039,025,99999,08,22,81,0103,0
370250426002040,025,29800,08,22,81,0103,24
370250426002041,025,99999,08,22,81,0103,0
370250426002042,025,99999,08,22,81,0103,0
370250426002043,025,99999,08,22,81,0103,0
370250426002044,025,29800,08,22,81,0103,10
370250426002045,025,29800,08,22,81,0103,9
370250426002046,025,99999,08,22,81,0103,3
370250426002047,025,29800,08,22,81,0103,2
370250426002048,025,29800,08,22,81,0103,17
370250426002049,025,29800,08,22,81,0103,16
370250426002050,025,99999,08,22,81,0103,0
370250426003000,025,99999,08,22,81,0203,0
370250426003001,025,99999,08,22,81,0203,19
370250426003002,025,14100,08,22,81,0203,164
370250426003003,025,99999,08,22,81,0203,1
370250426003004,025,99999,08,22,81,0203,0
370250426003005,025,14100,08,22,81,0203,0
370250426003006,025,99999,08,22,81,0203,15
370250426003007,025,14100,08,22,81,0203,0
370250426003008,025,99999,08,22,81,0203,0
370250426003009,025,99999,08,22,81,0203,2
370250426003010,025,99999,08,22,81,0203,0
370250426003011,025,14100,08,22,81,0203,14
370250426003012,025,14100,08,22,81,0203,0
370250426003013,025,14100,08,22,81,0203,0
370250426003014,025,14100,08,22,81,0203,0
370250426003015,025,14100,08,22,81,0203,50
370250426003016,025,14100,08,22,81,0203,23
370250426003017,025,14100,08,22,81,0203,0
370250426003018,025,14100,08,22,81,0203,0
370250426003019,025,14100,08,22,81,0203,0
370250426003020,025,14100,08,22,81,0203,2
370250426003021,025,14100,08,22,81,0203,0
370250426003022,025,14100,08,22,81,0203,0
370250426003023,025,14100,08,22,81,0203,0
370250426003024,025,14100,08,22,81,0203,0
370250426003025,025,14100,08,22,81,0203,0
370250426003026,025,99999,08,22,81,0203,6
370250426003027,025,14100,08,22,81,0203,4
370250426003028,025,99999,08,22,81,0203,10
370250426003029,025,99999,08,22,81,0203,0
370250426003030,025,99999,08,22,81,0203,14
370250426003031,025,99999,08,22,81,0203,5
370250426003032,025,99999,08,22,81,0203,0
370250426003033,025,99999,08,22,81,0203,1
370250426003034,025,99999,08,22,81,0203,15
370250426003035,025,99999,08,22,81,0203,53
370250426003036,025,99999,08,22,81,0203,70
370250426003037,025,99999,08,22,81,0203,21
370250426003038,025,99999,08,22,81,0203,2
370250426003039,025,99999,08,22,81,0203,73
370250426003040,025,99999,08,22,81,0203,4
370250426003041,025,99999,08,22,81,0203,12
370250426003042,025,99999,08,22,81,0203,15
370250426003043,025,29800,08,22,81,0103,0
370250426003044,025,99999,08,22,81,0203,0
370250426003045,025,14100,08,22,81,0203,0
370250426003046,025,14100,08,22,81,0203,1
370250426003047,025,99999,08,22,81,0203,6
370250426003048,025,99999,08,22,81,0203,3
370250426003049,025,14100,08,22,81,0203,5
370250426003050,025,14100,08,22,81,0203,0
370250426003051,025,14100,08,22,81,0203,3
370250426003052,025,29800,08,22,81,0103,9
370250426003053,025,29800,08,22,81,0103,7
370250426003054,025,14100,08,22,81,0203,3
370250426003055,025,99999,08,22,81,0203,0
370250426003056,025,14100,08,22,81,0203,0
370250426003057,025,14100,08,22,81,0203,0
370250426003058,025,29800,08,22,81,0103,0
370250426003059,025,29800,08,22,81,0103,0
370250426003060,025,99999,08,22,81,0203,0
370250426003061,025,29800,08,22,81,0103,8
370250426003062,025,99999,08,22,81,0103,0
370250426003063,025,29800,08,22,81,0103,3
370250426003064,025,99999,08,22,81,0203,9
370250426003065,025,99999,08,22,81,0203,0
370250426003066,025,29800,08,22,81,0103,0
370250426003067,025,29800,08,22,81,0203,0
370250426003068,025,29800,08,22,81,0103,8
370250426003069,025,29800,08,22,81,0103,1
370250426003070,025,99999,08,22,81,0103,0
370250426004000,025,14100,08,22,90,0202,492
370250426004001,025,14100,08,22,90,0202,90
370250426004002,025,14100,08,22,90,0202,50
370250426004003,025,14100,08,22,90,0202,562
370250426004004,025,14100,08,22,90,0202,138
370250426004005,025,14100,08,22,90,0202,49
370250426004006,025,14100,08,22,90,0202,4
370250426004007,025,14100,08,22,90,0202,41
370250426004008,025,14100,08,22,90,0202,53
370250426004009,025,14100,08,22,90,0202,61
370250426004010,025,14100,08,22,90,0202,119
370250426004011,025,14100,08,22,90,0202,219
370250426004012,025,14100,08,22,90,0202,466
370250426004013,025,14100,08,22,90,0202,46
370250426004014,025,14100,08,22,90,0202,104
370250426004015,025,14100,08,22,90,0202,42
370250426004016,025,14100,08,22,90,0202,15
370250426004017,025,14100,08,22,90,0202,49
370250426004018,025,14100,08,22,90,0202,85
370250426004019,025,14100,08,22,90,0202,199
370250426004020,025,14100,08,22,90,0202,13
370250426004021,025,14100,08,22,90,0202,40
370250426004022,025,14100,08,22,90,0202,54
370250426004023,025,14100,08,22,90,0202,2
370250426004024,025,14100,08,22,90,0202,19
370250426004025,025,14100,08,22,90,0202,0
370250426004026,025,14100,08,22,90,0202,16
370250426004027,025,14100,08,22,90,0202,183
370250426004028,025,14100,08,22,90,0202,215
370250426004029,025,14100,08,22,90,0202,188
370250426004030,025,14100,08,22,90,0202,92
370250426004031,025,14100,08,22,90,0202,13
370250426004032,025,14100,08,22,90,0202,0
370250426004033,025,14100,08,22,90,0202,72
370250426004034,025,14100,08,22,90,0202,45
370250426004035,025,14100,08,22,90,0202,196
370250426004036,025,14100,08,22,90,0202,18
370250426004037,025,14100,08,22,90,0202,31
370250426004038,025,14100,08,22,90,0202,27
370250426004039,025,14100,08,22,90,0202,74
370250426004040,025,14100,08,22,90,0202,42
370250426004041,025,14100,08,22,90,0202,5
370250426004042,025,14100,08,22,90,0202,38
370270301001000,027,37760,10,27,91,PR16,88
370270301001001,027,37760,10,27,91,PR19,60
370270301001002,027,37760,10,27,91,PR19,106
370270301001003,027,37760,10,27,91,PR19,0
370270301001004,027,37760,10,27,91,PR19,7
370270301001005,027,37760,10,27,91,PR19,34
370270301001006,027,37760,10,27,91,PR19,6
370270301001007,027,37760,10,27,91,PR19,13
370270301001008,027,37760,10,27,91,PR19,8
370270301001009,027,37760,10,27,91,PR19,21
370270301001010,027,37760,10,27,91,PR19,17
370270301001011,027,37760,10,27,91,PR19,2
370270301001012,027,37760,10,27,91,PR19,9
370270301001013,027,37760,10,27,91,PR19,1
370270301001014,027,37760,10,27,91,PR19,0
370270301001015,027,37760,10,27,91,PR19,0
370270301001016,027,37760,10,27,91,PR19,0
370270301001017,027,37760,10,27,91,PR19,3
370270301001018,027,37760,10,27,91,PR19,181
370270301001019,027,37760,10,27,91,PR19,24
370270301001020,027,37760,10,27,91,PR19,11
370270301001021,027,37760,10,27,91,PR19,36
370270301001022,027,37760,10,27,91,PR19,12
370270301001023,027,37760,10,27,91,PR19,9
370270301001024,027,37760,10,27,91,PR19,16
370270301001025,027,37760,10,27,91,PR09,25
370270301001026,027,37760,10,27,91,PR09,0
370270301001027,027,37760,10,27,91,PR19,2
370270301001028,027,37760,10,27,91,PR16,21
370270301001029,027,37760,10,27,91,PR16,89
370270301001030,027,37760,10,27,91,PR16,30
370270301001031,027,37760,10,27,91,PR16,26
370270301001032,027,37760,10,27,91,PR16,44
370270301002000,027,37760,10,27,91,PR16,37
370270301002001,027,37760,10,27,91,PR16,249
370270301002002,027,37760,10,27,91,PR16,101
370270301002003,027,37760,10,27,91,PR16,4
370270301002004,027,37760,10,27,91,PR16,0
370270301002005,027,37760,10,27,91,PR16,0
370270301002006,027,37760,10,27,91,PR16,0
370270301002007,027,37760,10,27,91,PR16,7
370270301002008,027,37760,10,27,91,PR16,14
370270301002009,027,37760,10,27,91,PR16,7
370270301003000,027,37760,10,27,91,PR16,20
370270301003001,027,37760,10,27,91,PR16,52
370270301003002,027,37760,10,27,91,PR16,155
370270301003003,027,37760,10,27,91,PR16,103
370270301003004,027,37760,10,27,46,PR17,47
370270301003005,027,37760,10,27,46,PR17,0
370270301003006,027,37760,10,27,46,PR17,3
370270301003007,027,37760,10,27,46,PR17,12
370270301003008,027,37760,10,27,46,PR17,116
370270301003009,027,37760,10,27,46,PR17,5
370270301003010,027,37760,10,27,46,PR17,55
370270301003011,027,37760,10,27,46,PR17,14
370270301003012,027,37760,10,27,46,PR17,0
370270301003013,027,37760,10,27,46,PR17,30
370270301003014,027,37760,10,27,46,PR17,0
370270301003015,027,37760,10,27,46,PR17,0
370270301003016,027,37760,10,27,91,PR16,0
370270301003017,027,37760,10,27,91,PR16,0
370270301003018,027,37760,10,27,91,PR16,11
370270301004000,027,37760,10,27,91,PR09,39
370270301004001,027,37760,10,27,91,PR09,15
370270301004002,027,37760,10,27,91,PR09,53
370270301004003,027,37760,10,27,91,PR09,59
370270301004004,027,37760,10,27,91,PR09,63
370270301004005,027,37760,10,27,91,PR09,0
370270301004006,027,37760,10,27,91,PR09,0
370270301004007,027,37760,10,27,91,PR09,4
370270301004008,027,37760,10,27,91,PR10,3
370270301004009,027,37760,10,27,91,PR10,0
370270301004010,027,37760,10,27,91,PR10,3
370270301004011,027,37760,10,27,91,PR09,25
370270301004012,027,37760,10,27,91,PR09,8
370270301004013,027,37760,10,27,91,PR09,0
370270301004014,027,37760,10,27,91,PR09,0
370270301004015,027,37760,10,27,46,PR10,13
370270301004016,027,37760,10,27,46,PR10,0
370270301004017,027,37760,10,27,46,PR10,3
370270301004018,027,37760,10,27,46,PR10,0
370270301004019,027,37760,10,27,46,PR10,8
370270301004020,027,37760,10,27,46,PR10,0
370270301004021,027,37760,10,27,46,PR10,109
370270301004022,027,37760,10,27,46,PR10,32
370270301004023,027,37760,10,27,46,PR10,21
370270301004024,027,37760,10,27,46,PR10,34
370270301004025,027,37760,10,27,46,PR10,5
370270301004026,027,37760,10,27,46,PR10,21
370270301004027,027,37760,10,27,46,PR10,43
370270301004028,027,37760,10,27,46,PR10,37
370270301004029,027,37760,10,27,46,PR10,35
370270301004030,027,37760,10,27,46,PR10,28
370270301004031,027,37760,10,27,46,PR10,7
370270301004032,027,37760,10,27,46,PR10,36
370270301004033,027,37760,10,27,46,PR10,8
370270301004034,027,37760,10,27,46,PR10,18
370270301004035,027,37760,10,27,46,PR10,4
370270301004036,027,37760,10,27,46,PR17,0
370270301004037,027,37760,10,27,46,PR10,14
370270301005000,027,37760,10,27,91,PR09,85
370270301005001,027,37760,10,27,91,PR09,34
370270301005002,027,37760,10,27,91,PR09,169
370270301005003,027,37760,10,27,91,PR09,12
370270301005004,027,37760,10,27,91,PR09,68
370270301005005,027,37760,10,27,91,PR09,9
370270301005006,027,37760,10,27,91,PR09,83
370270301005007,027,37760,10,27,91,PR09,4
370270301005008,027,37760,10,27,91,PR09,123
370270301005009,027,37760,10,27,91,PR09,21
370270301005010,027,37760,10,27,91,PR09,29
370270301005011,027,37760,10,27,91,PR09,66
370270301005012,027,37760,10,27,91,PR09,14
370270301005013,027,37760,10,27,91,PR09,4
370270301005014,027,37760,10,27,91,PR09,137
370270301005015,027,37760,10,27,91,PR09,23
370270301005016,027,37760,10,27,91,PR09,23
370270301005017,027,37760,10,27,91,PR09,24
370270301005018,027,37760,10,27,91,PR09,14
370270301005019,027,37760,10,27,91,PR09,56
370270301005020,027,37760,10,27,91,PR09,37
370270301006000,027,37760,10,27,91,PR10,1
370270301006001,027,37760,10,27,46,PR10,49
370270301006002,027,37760,10,27,46,PR10,26
370270301006003,027,37760,10,27,46,PR10,11
370270301006004,027,37760,10,27,46,PR10,52
370270301006005,027,37760,10,27,46,PR10,0
370270301006006,027,37760,10,27,46,PR10,0
370270301006007,027,37760,10,27,46,PR10,0
370270301006008,027,37760,10,27,46,PR10,19
370270301006009,027,37760,10,27,46,PR10,8
370270301006010,027,37760,10,27,46,PR10,16
370270301006011,027,37760,10,27,46,PR10,30
370270301006012,027,37760,10,27,46,PR10,0
370270301006013,027,37760,10,27,46,PR10,5
370270301006014,027,37760,10,27,46,PR10,20
370270301006015,027,37760,10,27,46,PR10,48
370270301006016,027,37760,10,27,46,PR10,29
370270301006017,027,37760,10,27,46,PR10,54
370270301006018,027,37760,10,27,46,PR10,9
370270301006019,027,37760,10,27,46,PR10,24
370270301006020,027,37760,10,27,46,PR10,22
370270301006021,027,37760,10,27,46,PR10,49
370270301006022,027,37760,10,27,46,PR10,20
370270301006023,027,37760,10,27,46,PR10,33
370270301006024,027,37760,10,27,46,PR10,0
370270301006025,027,37760,10,27,46,PR10,63
370270301006026,027,37760,10,27,46,PR10,14
370270301006027,027,37760,10,27,46,PR10,53
370270302001000,027,99999,10,27,91,PR23,9
370270302001001,027,99999,10,27,91,PR23,30
370270302001002,027,99999,10,27,91,PR23,107
370270302001003,027,99999,10,27,91,PR23,4
370270302001004,027,99999,10,27,91,PR23,2
370270302001005,027,99999,10,27,91,PR23,0
370270302001006,027,99999,10,27,91,PR20,50
370270302001007,027,99999,10,27,91,PR20,65
370270302001008,027,99999,10,27,91,PR20,7
370270302001009,027,99999,10,27,91,PR20,2
370270302001010,027,99999,10,27,91,PR20,0
370270302001011,027,99999,10,27,91,PR19,44
370270302001012,027,99999,10,27,91,PR19,0
370270302001013,027,99999,10,27,91,PR09,13
370270302001014,027,99999,10,27,91,PR09,0
370270302001015,027,99999,10,27,91,PR19,73
370270302001016,027,99999,10,27,91,PR19,1
370270302001017,027,99999,10,27,91,PR19,0
370270302001018,027,99999,10,27,91,PR19,0
370270302001019,027,99999,10,27,91,PR09,0
370270302001020,027,99999,10,27,91,PR09,6
370270302001021,027,99999,10,27,91,PR09,136
370270302001022,027,99999,10,27,91,PR09,0
370270302001023,027,99999,10,27,91,PR09,0
370270302001024,027,99999,10,27,91,PR19,0
370270302001025,027,37760,10,27,91,PR19,0
370270302001026,027,99999,10,27,91,PR19,22
370270302001027,027,99999,10,27,91,PR19,0
370270302001028,027,99999,10,27,91,PR19,4
370270302001029,027,99999,10,27,91,PR19,0
370270302001030,027,37760,10,27,91,PR19,1
370270302001031,027,37760,10,27,91,PR19,2
370270302001032,027,37760,10,27,91,PR19,0
370270302001033,027,37760,10,27,91,PR09,22
370270302001034,027,37760,10,27,91,PR09,4
370270302001035,027,99999,10,27,91,PR09,1
