precinct_key,district,district_geoid,district_name,intersect_area_m2,precinct_area_m2,area_weight,district_num,district_code,district_label,district_type,target_year,plan_id,plan_label,block_count,precinct_block_total,vap_count,precinct_vap_total,weight_source
WAKE - 07-05,15,3715,State Senate District 15,,,1.0,15,15,SD-15,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),16,16,2064,2064,vap
WAKE - 07-06,15,3715,State Senate District 15,,,1.0,15,15,SD-15,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),36,36,3798,3798,vap
WAKE - 07-07,16,3716,State Senate District 16,,,1.0,16,16,SD-16,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),61,61,4924,4924,vap
WAKE - 07-09,15,3715,State Senate District 15,,,1.0,15,15,SD-15,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),45,45,4173,4173,vap
WAKE - 07-10,16,3716,State Senate District 16,,,1.0,16,16,SD-16,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),106,106,6611,6611,vap
WAKE - 07-11,16,3716,State Senate District 16,,,1.0,16,16,SD-16,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),12,12,1190,1190,vap
WAKE - 07-12,16,3716,State Senate District 16,,,1.0,16,16,SD-16,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),43,43,3497,3497,vap
WAKE - 07-13,15,3715,State Senate District 15,,,1.0,15,15,SD-15,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),29,29,2609,2609,vap
WAKE - 08-02,16,3716,State Senate District 16,,,1.0,16,16,SD-16,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),64,64,4324,4324,vap
WAKE - 08-03,16,3716,State Senate District 16,,,1.0,16,16,SD-16,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),96,96,6706,6706,vap
WAKE - 08-04,18,3718,State Senate District 18,,,1.0,18,18,SD-18,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),10,10,1665,1665,vap
WAKE - 08-05,16,3716,State Senate District 16,,,1.0,16,16,SD-16,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),40,40,2149,2149,vap
WAKE - 08-06,16,3716,State Senate District 16,,,1.0,16,16,SD-16,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),31,31,3149,3149,vap
WAKE - 08-07,18,3718,State Senate District 18,,,1.0,18,18,SD-18,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),29,29,2527,2527,vap
WAKE - 08-08,16,3716,State Senate District 16,,,1.0,16,16,SD-16,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),47,47,4435,4435,vap
WAKE - 08-09,16,3716,State Senate District 16,,,1.0,16,16,SD-16,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),31,31,2470,2470,vap
WAKE - 08-10,16,3716,State Senate District 16,,,1.0,16,16,SD-16,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),54,54,3330,3330,vap
WAKE - 08-11,16,3716,State Senate District 16,,,1.0,16,16,SD-16,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),80,80,4739,4739,vap
WAKE - 09-01,18,3718,State Senate District 18,,,1.0,18,18,SD-18,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),61,61,2914,2914,vap
WAKE - 09-02,14,3714,State Senate District 14,,,1.0,14,14,SD-14,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),156,157,4769,4769,vap
WAKE - 09-03,18,3718,State Senate District 18,,,1.0,18,18,SD-18,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),104,106,4242,4242,vap
WAKE - 10-01,18,3718,State Senate District 18,,,1.0,18,18,SD-18,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),59,59,1668,1668,vap
WAKE - 10-02,18,3718,State Senate District 18,,,1.0,18,18,SD-18,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),115,115,5568,5568,vap
WAKE - 10-03,14,3714,State Senate District 14,,,1.0,14,14,SD-14,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),144,144,3490,3490,vap
WAKE - 10-05,14,3714,State Senate District 14,,,1.0,14,14,SD-14,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),71,71,3957,3957,vap
WAKE - 10-06,14,3714,State Senate District 14,,,1.0,14,14,SD-14,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),121,121,5811,5811,vap
WAKE - 11-01,16,3716,State Senate District 16,,,1.0,16,16,SD-16,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),136,136,7748,7748,vap
WAKE - 11-02,16,3716,State Senate District 16,,,1.0,16,16,SD-16,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),60,60,5802,5802,vap
WAKE - 12-02,13,3713,State Senate District 13,,,1.0,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),117,117,5780,5780,vap
WAKE - 12-04,13,3713,State Senate District 13,,,1.0,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),95,95,6123,6123,vap
WAKE - 12-06,13,3713,State Senate District 13,,,1.0,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),110,110,4769,4769,vap
WAKE - 12-07,13,3713,State Senate District 13,,,1.0,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),79,79,3654,3654,vap
WAKE - 12-08,13,3713,State Senate District 13,,,1.0,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),126,126,5397,5397,vap
WAKE - 12-09,13,3713,State Senate District 13,,,1.0,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),110,110,6092,6092,vap
WAKE - 12-10,13,3713,State Senate District 13,,,1.0,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),90,90,5060,5060,vap
WAKE - 12-11,13,3713,State Senate District 13,,,1.0,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),62,62,3711,3711,vap
WAKE - 12-12,13,3713,State Senate District 13,,,1.0,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),51,51,3187,3187,vap
WAKE - 12-13,13,3713,State Senate District 13,,,1.0,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),82,82,3791,3791,vap
WAKE - 13-02,15,3715,State Senate District 15,,,1.0,15,15,SD-15,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),23,24,2208,2208,vap
WAKE - 13-05,15,3715,State Senate District 15,,,1.0,15,15,SD-15,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),81,81,3295,3295,vap
WAKE - 13-06,15,3715,State Senate District 15,,,1.0,15,15,SD-15,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),46,46,3411,3411,vap
WAKE - 13-07,15,3715,State Senate District 15,,,1.0,15,15,SD-15,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),48,48,3320,3320,vap
WAKE - 13-08,15,3715,State Senate District 15,,,1.0,15,15,SD-15,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),51,51,4410,4410,vap
WAKE - 13-09,15,3715,State Senate District 15,,,1.0,15,15,SD-15,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),75,76,5855,5855,vap
WAKE - 13-10,15,3715,State Senate District 15,,,1.0,15,15,SD-15,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),105,106,6221,6221,vap
WAKE - 13-11,15,3715,State Senate District 15,,,1.0,15,15,SD-15,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),66,66,3425,3425,vap
WAKE - 13-12,15,3715,State Senate District 15,,,0.9182424916573971,15,15,SD-15,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),56,67,4953,5394,vap
WAKE - 13-12,14,3714,State Senate District 14,,,0.0817575083426029,14,14,SD-14,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),11,67,441,5394,vap
WAKE - 13-13,14,3714,State Senate District 14,,,1.0,14,14,SD-14,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),60,60,2592,2592,vap
WAKE - 14-01,18,3718,State Senate District 18,,,1.0,18,18,SD-18,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),44,44,928,928,vap
WAKE - 14-02,18,3718,State Senate District 18,,,1.0,18,18,SD-18,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),85,85,7022,7022,vap
WAKE - 15-01,13,3713,State Senate District 13,,,1.0,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),50,50,5015,5015,vap
WAKE - 15-02,13,3713,State Senate District 13,,,1.0,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),65,65,7211,7211,vap
WAKE - 15-03,13,3713,State Senate District 13,,,1.0,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),49,49,5692,5692,vap
WAKE - 15-04,13,3713,State Senate District 13,,,1.0,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),42,42,2573,2573,vap
WAKE - 16-01,13,3713,State Senate District 13,,,1.0,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),128,128,4290,4290,vap
WAKE - 16-02,14,3714,State Senate District 14,,,1.0,14,14,SD-14,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),141,142,6465,6465,vap
WAKE - 16-03,14,3714,State Senate District 14,,,1.0,14,14,SD-14,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),41,41,2141,2141,vap
WAKE - 16-04,13,3713,State Senate District 13,,,1.0,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),40,40,3056,3056,vap
WAKE - 16-05,13,3713,State Senate District 13,,,1.0,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),81,81,3471,3471,vap
WAKE - 16-06,14,3714,State Senate District 14,,,1.0,14,14,SD-14,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),45,45,2146,2146,vap
WAKE - 16-07,13,3713,State Senate District 13,,,1.0,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),67,67,3597,3597,vap
WAKE - 16-09,14,3714,State Senate District 14,,,0.7400540749324064,14,14,SD-14,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),81,106,3832,5178,vap
WAKE - 16-09,13,3713,State Senate District 13,,,0.2599459250675937,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),25,106,1346,5178,vap
WAKE - 16-10,14,3714,State Senate District 14,,,1.0,14,14,SD-14,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),65,65,5885,5885,vap
WAKE - 16-11,14,3714,State Senate District 14,,,1.0,14,14,SD-14,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),122,122,4228,4228,vap
WAKE - 17-01,15,3715,State Senate District 15,,,1.0,15,15,SD-15,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),63,63,4174,4174,vap
WAKE - 17-02,13,3713,State Senate District 13,,,0.9326226012793177,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),76,86,2187,2345,vap
WAKE - 17-02,14,3714,State Senate District 14,,,0.0673773987206823,14,14,SD-14,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),10,86,158,2345,vap
WAKE - 17-03,14,3714,State Senate District 14,,,1.0,14,14,SD-14,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),95,95,7696,7696,vap
WAKE - 17-05,14,3714,State Senate District 14,,,1.0,14,14,SD-14,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),72,72,5072,5072,vap
WAKE - 17-06,13,3713,State Senate District 13,,,1.0,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),55,55,3317,3317,vap
WAKE - 17-07,14,3714,State Senate District 14,,,1.0,14,14,SD-14,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),96,96,5353,5353,vap
WAKE - 17-09,14,3714,State Senate District 14,,,1.0,14,14,SD-14,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),81,81,5059,5059,vap
WAKE - 17-10,15,3715,State Senate District 15,,,1.0,15,15,SD-15,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),28,28,1963,1963,vap
WAKE - 17-11,14,3714,State Senate District 14,,,1.0,14,14,SD-14,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),88,88,6367,6367,vap
WAKE - 17-12,14,3714,State Senate District 14,,,0.996954076850984,14,14,SD-14,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),60,61,4255,4268,vap
WAKE - 17-12,13,3713,State Senate District 13,,,0.0030459231490159327,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),1,61,13,4268,vap
WAKE - 17-13,14,3714,State Senate District 14,,,1.0,14,14,SD-14,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),108,108,6354,6354,vap
WAKE - 17-15,14,3714,State Senate District 14,,,1.0,14,14,SD-14,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),46,46,3223,3223,vap
WAKE - 17-16,14,3714,State Senate District 14,,,1.0,14,14,SD-14,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),75,75,2877,2877,vap
WAKE - 17-17,14,3714,State Senate District 14,,,1.0,14,14,SD-14,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),47,47,2893,2893,vap
WAKE - 18-01,15,3715,State Senate District 15,,,1.0,15,15,SD-15,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),85,85,7537,7537,vap
WAKE - 18-02,13,3713,State Senate District 13,,,1.0,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),71,71,4935,4935,vap
WAKE - 18-03,16,3716,State Senate District 16,,,1.0,16,16,SD-16,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),20,20,2502,2502,vap
WAKE - 18-04,13,3713,State Senate District 13,,,1.0,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),65,65,5225,5225,vap
WAKE - 18-05,13,3713,State Senate District 13,,,1.0,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),91,91,5039,5039,vap
WAKE - 18-06,16,3716,State Senate District 16,,,1.0,16,16,SD-16,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),79,79,5423,5423,vap
WAKE - 18-07,13,3713,State Senate District 13,,,1.0,13,13,SD-13,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),53,53,3845,3845,vap
WAKE - 18-08,16,3716,State Senate District 16,,,1.0,16,16,SD-16,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),98,98,5615,5615,vap
WAKE - 19-03,18,3718,State Senate District 18,,,1.0,18,18,SD-18,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),101,101,3820,3820,vap
WAKE - 19-05,18,3718,State Senate District 18,,,1.0,18,18,SD-18,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),80,80,3442,3442,vap
WAKE - 19-07,18,3718,State Senate District 18,,,1.0,18,18,SD-18,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),116,116,4972,4972,vap
WAKE - 19-09,18,3718,State Senate District 18,,,1.0,18,18,SD-18,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),120,120,5424,5424,vap
WAKE - 19-11,18,3718,State Senate District 18,,,1.0,18,18,SD-18,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),68,68,4153,4153,vap
WAKE - 19-13,15,3715,State Senate District 15,,,1.0,15,15,SD-15,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),55,55,2875,2875,vap
WAKE - 19-14,15,3715,State Senate District 15,,,0.63919259882254,15,15,SD-15,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),37,50,2280,3567,vap
WAKE - 19-14,18,3718,State Senate District 18,,,0.3608074011774601,18,18,SD-18,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),13,50,1287,3567,vap
WAKE - 19-15,18,3718,State Senate District 18,,,1.0,18,18,SD-18,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),75,75,3412,3412,vap
WAKE - 19-16,18,3718,State Senate District 18,,,1.0,18,18,SD-18,state_senate,2024,sl_2023_146,SL 2023-146 Senate Lines (block-weighted December 2025 precinct basis),58,58,3348,3348,vap
