precinct_key,district,prec_area,area_weight
HENDERSON - RR,11,31901372.453575127,1.0
HENDERSON - SB,11,40998708.70594211,1.0
HENDERSON - SE,11,7213884.333882972,1.0
HENDERSON - SM,11,73405933.50633766,1.0
HENDERSON - SW,11,7221405.657004931,1.0
HERTFORD - A1,1,25527371.38134516,1.0
HERTFORD - A2,1,78756770.80926855,1.0
HERTFORD - A3,1,24757891.753787685,1.0
HERTFORD - BR,1,36396083.983292475,1.0
HERTFORD - CM,1,124954927.08896846,1.0
HERTFORD - CO,1,54257884.84546974,1.0
HERTFORD - HV,1,183127748.87232625,1.0
HERTFORD - M1,1,30639836.535381313,1.0
HERTFORD - M2,1,94707331.77456069,1.0
HERTFORD - ML,1,47618762.90895131,1.0
HERTFORD - SJ,1,107292996.97216244,1.0
HERTFORD - UN,1,58744920.82235268,1.0
HERTFORD - WN,1,66644670.05562053,1.0
HOKE - 01,8,61662419.18351691,4.9498515844681646e-05
HOKE - 01,9,61662419.18351691,0.9999505014841552
HOKE - 02,9,91325817.68927227,1.0
HOKE - 03,8,79928593.96419385,4.932450623712009e-05
HOKE - 03,9,79928593.96419385,0.9999506754937629
HOKE - 04,8,60649538.02990337,3.8247585663290313e-05
HOKE - 04,9,60649538.02990337,0.9999617524143367
HOKE - 05,9,253941072.00260413,1.0
HOKE - 06B,9,24300248.365767114,1.0
HOKE - 12,7,29418686.656483024,3.662814550654524e-05
HOKE - 12,9,29418686.656483024,0.9999633718544935
HOKE - 13,9,84749157.21658094,1.0
HOKE - 14,9,205869811.0460929,1.0
HOKE - 15,9,19943690.12342901,1.0
HOKE - 61,9,11883597.899389138,1.0
HOKE - 62,9,2780338.3517226167,1.0
HOKE - 63,9,44182272.41281239,1.0
HOKE - 64,9,39815831.81785323,1.0
HOKE - 65,9,3990333.5311451172,1.0
HYDE - BM,1,391104734.2289083,1.0
HYDE - ENG,1,495662360.6906752,1.0
HYDE - FF,1,296535918.92324835,1.0
HYDE - LL,1,1257791790.8480203,1.0
HYDE - OCK,1,376480972.553862,1.0
HYDE - SLAD,1,347817545.1643515,1.0
HYDE - SQ,1,613505221.8729582,1.0
IREDELL - BA-1,10,77511364.56981668,1.0
IREDELL - BE,10,67749786.82351238,1.0
IREDELL - CC1,10,17886468.690157447,1.0
IREDELL - CC2,10,29236356.87952438,1.0
IREDELL - CC3-1,10,46069548.847422644,0.9999977275967847
IREDELL - CC3-1,6,46069548.847422644,2.272403215261347e-06
IREDELL - CC4-1,10,24673446.585075267,1.0
IREDELL - CD,10,90167837.2059129,0.9999660408861386
IREDELL - CD,5,90167837.2059129,3.395911386136852e-05
IREDELL - CH-A,10,55135573.96702703,1.0
IREDELL - CH-B,10,61996206.8904019,1.0
IREDELL - CS,10,78854383.23205228,1.0
IREDELL - DV1A1A,10,28922103.959793683,1.0
IREDELL - DV1B-1,10,49782347.45106585,1.0
IREDELL - DV2A-1,10,18509347.703686982,1.0
IREDELL - DV2B-1,10,29000368.29508162,1.0
IREDELL - DV3A,10,13603247.866585018,1.0
IREDELL - EM,10,99749301.9144132,1.0
IREDELL - FT,10,89472262.35287347,1.0
IREDELL - NH,10,93846062.86019023,0.9998876940430333
IREDELL - NH,5,93846062.86019023,0.00011230595696662015
IREDELL - OL,10,77964827.86184151,1.0
IREDELL - SB,10,90065958.58339657,0.999950269313559
IREDELL - SB,5,90065958.58339657,4.973068644101212e-05
IREDELL - SH-A,10,79905837.00232121,0.9999210036388922
IREDELL - SH-A,5,79905837.00232121,7.899636110778361e-05
IREDELL - SH-B,10,56604088.15088718,1.0
IREDELL - ST1,10,10717256.542614747,1.0
IREDELL - ST2,10,12152481.599192016,1.0
IREDELL - ST3,10,22943942.259129014,1.0
IREDELL - ST4,10,9734742.792302383,1.0
IREDELL - ST5,10,11533273.282688614,1.0
IREDELL - ST6,10,28214656.244151607,1.0
IREDELL - TB,10,94607229.02689098,1.0
IREDELL - UG,10,80629929.24528548,0.9999861708692868
IREDELL - UG,5,80629929.24528548,1.3829130713219897e-05
JACKSON - BCK,11,60781083.563917436,1.0
JACKSON - CAN,11,168261449.90110952,1.0
JACKSON - CAS,11,156643459.53308672,1.0
JACKSON - CFK,11,131996256.53388993,1.0
JACKSON - CUL,11,79841358.06072798,1.0
JACKSON - GCK,11,31896566.230391573,1.0
JACKSON - GLV,11,172328551.4836716,1.0
JACKSON - QUA,11,154730945.60027415,1.0
JACKSON - RIV,11,57740474.42493824,1.0
JACKSON - SAV,11,60511256.11954483,1.0
JACKSON - SCC,11,100821418.04537463,1.0
JACKSON - SDC,11,79284943.58658099,1.0
JACKSON - WEB,11,26878284.148537137,1.0
JOHNSTON - PR04,13,138677501.74468833,0.9999978360057933
JOHNSTON - PR04,3,138677501.74468833,2.1639942066986915e-06
JOHNSTON - PR07,13,97939883.43721981,0.9999863731658535
JOHNSTON - PR07,3,97939883.43721981,1.3626834146463929e-05
JOHNSTON - PR08,13,76769115.15438417,1.0
JOHNSTON - PR09,13,39100909.32302243,1.0
JOHNSTON - PR10A,13,12116151.121166425,1.0
JOHNSTON - PR10B,13,23402405.166040324,1.0
JOHNSTON - PR11A,13,19674039.010516524,1.0
JOHNSTON - PR11B,13,17816103.485584576,1.0
JOHNSTON - PR12A,13,25446080.295497503,1.0
JOHNSTON - PR12B,13,24402049.824946173,1.0
JOHNSTON - PR13,13,65403254.9913312,1.0
JOHNSTON - PR14,13,69008923.90185016,1.0
JOHNSTON - PR19,13,60162548.929460436,1.0
JOHNSTON - PR20,1,101833136.23337846,5.2119939892490924e-05
JOHNSTON - PR20,13,101833136.23337846,0.9999243093232015
JOHNSTON - PR20,3,101833136.23337846,2.35707369060476e-05
JOHNSTON - PR21,13,92241078.986797,0.9999993671117782
JOHNSTON - PR21,3,92241078.986797,6.328882218494182e-07
JOHNSTON - PR22,13,51426727.387476906,1.0
JOHNSTON - PR23A,13,29662720.745542448,1.0
JOHNSTON - PR23B,13,31941607.389466003,1.0
JOHNSTON - PR24,13,30501572.563610155,1.0
JOHNSTON - PR25,13,42489720.50971173,1.0
JOHNSTON - PR26,13,74259791.65098184,1.0
JOHNSTON - PR27A,13,8093937.040818812,1.0
JOHNSTON - PR27B,13,34645263.65661223,1.0
JOHNSTON - PR28,13,58885517.810578816,1.0
JOHNSTON - PR29A,13,55749085.65311518,1.0
JOHNSTON - PR29B,13,42648287.15126782,1.0
JOHNSTON - PR30,13,52252030.447358705,1.0
JOHNSTON - PR31A,13,21841038.136355482,1.0
JOHNSTON - PR31B,13,30001933.227569878,1.0
JOHNSTON - PR32,13,58838799.99000166,1.0
JOHNSTON - PR33,13,55926426.612859964,1.0
JOHNSTON - PR34,13,34333904.23537982,1.0
JOHNSTON - PR35,13,99471076.36257182,1.0
JOHNSTON - PR36,13,106990805.42778328,0.999961790911438
JOHNSTON - PR36,3,106990805.42778328,3.820908856198149e-05
JOHNSTON - PR37,13,157631586.14918163,1.0
JOHNSTON - PR38,13,119124173.45241688,1.0
JONES - P01,1,138152993.03700513,5.711556628639724e-05
JONES - P01,3,138152993.03700513,0.9999428844337136
JONES - P02,3,102854966.79305689,1.0
JONES - P03,3,112398278.77281664,1.0
JONES - P04,1,271519363.2620601,4.330808225677975e-05
JONES - P04,3,271519363.2620601,0.9999566919177432
JONES - P05,1,236066190.30231643,2.1607138209913066e-05
JONES - P05,3,236066190.30231643,0.99997839286179
JONES - P06,3,127352283.42332147,1.0
JONES - P07,1,238525345.02335224,2.1541399904126472e-05
JONES - P07,3,238525345.02335224,0.9999784586000958
LEE - A1,13,31023917.887233596,1.0
LEE - A2,13,58270273.09469978,1.0
LEE - B1,13,96679199.71106736,0.9998863063132504
LEE - B1,9,96679199.71106736,0.00011369368674965208
LEE - B2,13,12336467.707357522,1.0
LEE - C1,13,97644778.95038645,1.0
LEE - C2,13,79084078.44218466,0.9999929686407932
LEE - C2,9,79084078.44218466,7.0313592067676666e-06
LEE - D1,13,102541229.01302221,0.9998632738510859
LEE - D1,9,102541229.01302221,0.00013672614891414717
LEE - D2,13,48224895.48147276,0.9998759843809417
LEE - D2,9,48224895.48147276,0.00012401561905829716
LEE - E1,13,108373136.18933591,0.9999646926743992
LEE - E1,9,108373136.18933591,3.530732560084426e-05
LEE - E2,13,37155080.90737151,1.0
LENOIR - C,1,96848967.41513225,3.6090375010887247e-06
LENOIR - C,3,96848967.41513225,0.9999963909624989
LENOIR - FC,3,80693643.66154434,1.0
LENOIR - I,3,56326607.006009154,1.0
LENOIR - K1,3,3740824.1394309048,1.0
LENOIR - K2,3,1344488.618771157,1.0
LENOIR - K3,3,2893738.092952492,1.0
LENOIR - K4,3,6082485.712456188,1.0
LENOIR - K5,3,1674171.3075746302,1.0
LENOIR - K6,3,11270431.094409615,1.0
LENOIR - K7,3,28047060.290541753,1.0
LENOIR - K8,3,2974167.5725340415,1.0
LENOIR - K9,3,11381910.620142745,1.0
LENOIR - MH,3,120123936.11149205,1.0
LENOIR - N,3,86097195.5944942,1.0
LENOIR - PH1,3,53153859.36790856,1.0
LENOIR - PH2,3,41277603.54782304,1.0
LENOIR - SH,1,62126092.932904,2.0889751621215966e-05
LENOIR - SH,3,62126092.932904,0.9999791102483788
LENOIR - SW,3,52809598.84644027,1.0
LENOIR - T1,3,69911496.27021104,1.0
LENOIR - T2,3,65855420.90502077,1.0
LENOIR - V,3,79794640.3979537,1.0
LENOIR - W,3,105102417.36040364,1.0
LINCOLN - AS25,10,10358005.298166178,1.0
LINCOLN - BC13,10,8577922.328428267,1.0
LINCOLN - BS26,10,18882810.75575961,1.0
LINCOLN - CF19,10,14532077.934974296,0.9999759477506464
LINCOLN - CF19,14,14532077.934974296,2.4052249353635043e-05
LINCOLN - DN29,10,20083434.41807686,1.0
LINCOLN - DV08,10,89982479.11110525,1.0
LINCOLN - DW28,10,53074582.74447792,1.0
LINCOLN - HC33,10,79570790.85024588,1.0
LINCOLN - IS20,10,32699051.327222493,1.0
LINCOLN - IS23,10,38971520.71720599,1.0
LINCOLN - LB34,10,30604330.536072824,1.0
LINCOLN - LI14,10,9770850.15768955,1.0
LINCOLN - LN11,10,3828876.536705589,1.0
LINCOLN - LS12,10,4911469.804184899,1.0
LINCOLN - LW18,10,27526492.968638286,1.0
LINCOLN - LW31,10,30531070.694220982,0.9999991135698126
LINCOLN - LW31,14,30531070.694220982,8.864301874524844e-07
LINCOLN - NB35,10,133242923.59408362,0.9999876197731588
LINCOLN - NB35,14,133242923.59408362,1.2380226841245042e-05
LINCOLN - OB21,10,30377411.251318373,1.0
LINCOLN - PC22,10,33082952.849005044,1.0
LINCOLN - SL24,10,22581581.950948372,1.0
LINCOLN - ST36,10,53685492.03758632,1.0
LINCOLN - TA37,10,22669611.32863768,0.9999995017953962
LINCOLN - TA37,14,22669611.32863768,4.982046038002798e-07
LINCOLN - WP32,10,20044672.845108755,1.0
MACON - 01,11,19612492.816984538,1.0
MACON - 02,11,10173344.544071136,1.0
MACON - 03,11,29668784.118892495,1.0
MACON - 04,11,30446140.69711591,1.0
MACON - 05,11,43691995.63855418,1.0
MACON - 06,11,71455743.49986449,1.0
MACON - 07,11,65799143.511287734,1.0
MACON - 08,11,75725773.3301141,1.0
MACON - 09,11,148850805.34828287,1.0
MACON - 10,11,37212306.31457837,1.0
MACON - 11,11,191892326.68310136,1.0
MACON - 12,11,195101862.14581308,1.0
MACON - 13,11,194292275.9216778,1.0
MACON - 14,11,112914844.80741431,1.0
MACON - 15,11,119111600.88001062,1.0
MADISON - BEECH,11,115005016.27238664,1.0
MADISON - EBBS C,11,96247957.73911344,1.0
MADISON - GRAPEV,11,52574384.02007319,1.0
MADISON - HOT SP,11,127816334.89002104,1.0
MADISON - LAUREL,11,200979363.79306597,1.0
MADISON - MARS H,11,61771522.69032737,1.0
MADISON - NORTH,11,76809836.62895308,1.0
MADISON - REVERE,11,27378568.204326283,1.0
MADISON - SANDY,11,43034886.84988598,1.0
MADISON - SOUTH,11,91995128.1202125,1.0
MADISON - SPRING,11,169397460.1321268,1.0
MADISON - WALNUT,11,106328604.03407119,1.0
MARTIN - BG,1,78392862.75482509,1.0
MARTIN - CR,1,63127669.79455804,0.9999927699125626
MARTIN - CR,3,63127669.79455804,7.230087437514033e-06
MARTIN - GRF,1,175117866.70636892,1.0
MARTIN - GSN,1,221708087.92797247,1.0
MARTIN - HMT,1,148124855.7862131,1.0
MARTIN - JMV,1,246206518.6517162,1.0
MARTIN - RBV,1,135617909.51458192,0.9999924837126595
MARTIN - RBV,3,135617909.51458192,7.516287340489161e-06
MARTIN - WM1,1,63099213.804870844,1.0
MARTIN - WM2,1,51443609.42562556,1.0
MCDOWELL - CCREEK,11,82067522.71235651,1.0
MCDOWELL - DYSART,11,104185850.75734968,0.9999991529679463
MCDOWELL - DYSART,14,104185850.75734968,8.470320536860362e-07
MCDOWELL - FORT 1,11,127082635.52964555,1.0
MCDOWELL - FORT 2,11,66855411.00435699,1.0
MCDOWELL - GLENWD,11,96450082.7765844,0.9999981289954789
MCDOWELL - GLENWD,14,96450082.7765844,1.8710045210266933e-06
MCDOWELL - HIGGIN,11,34578125.79221254,1.0
MCDOWELL - M.COVE,11,103733262.79697432,1.0
MCDOWELL - MAR 1,11,68710926.10947439,0.9999662115053316
MCDOWELL - MAR 1,14,68710926.10947439,3.378849466837586e-05
MCDOWELL - MAR 2,11,5013089.07413157,1.0
MCDOWELL - MAR 3,11,8316211.766883447,1.0
MCDOWELL - MAR 4,11,15237010.163518133,1.0
MCDOWELL - MAR 5,11,8149159.1735870335,1.0
MCDOWELL - N.COVE,11,110171697.33358215,0.9999831339748412
MCDOWELL - N.COVE,14,110171697.33358215,1.6866025158882502e-05
MCDOWELL - NEBO,11,53066842.26275946,0.9999483671948259
MCDOWELL - NEBO,14,53066842.26275946,5.163280517400921e-05
MCDOWELL - PLEASA,11,117013643.57141086,1.0
MCDOWELL - T.COVE,11,101394584.92022434,1.0
MCDOWELL - WEST M,11,51428974.25166246,1.0
MECKLENBURG - 001,12,1648487.3983296384,1.0
MECKLENBURG - 002,12,2255286.1942157936,1.0
MECKLENBURG - 003,12,2499615.108276379,1.0
MECKLENBURG - 004,12,4109665.75791054,1.0
MECKLENBURG - 005,12,1470175.6479494555,1.0
MECKLENBURG - 006,12,2705999.379561621,1.0
MECKLENBURG - 007,12,1721364.9749615595,1.0
MECKLENBURG - 008,12,1843677.3834627285,1.0
MECKLENBURG - 009,12,2890755.411478301,1.0
MECKLENBURG - 010,12,1460965.102603904,1.0
MECKLENBURG - 011,12,4257008.839441898,1.0
MECKLENBURG - 012,12,2836612.043428919,1.0
MECKLENBURG - 013,12,3452888.5999845467,1.0
MECKLENBURG - 014,12,3416908.3646755633,1.0
MECKLENBURG - 015,12,2354197.356044024,1.0
MECKLENBURG - 016,12,4820085.086187548,1.0
MECKLENBURG - 017,12,3262841.2902521607,1.0
MECKLENBURG - 018,12,1451436.235091541,1.0
MECKLENBURG - 019,12,2755211.0315297395,1.0
MECKLENBURG - 020,12,2289880.6282079504,1.0
MECKLENBURG - 021,12,1958287.1337346046,1.0
MECKLENBURG - 022,12,4552805.657133113,1.0
MECKLENBURG - 023,12,3725526.3382827174,1.0
MECKLENBURG - 024,12,3580803.101302122,1.0
MECKLENBURG - 025,12,2265884.7515232014,1.0
MECKLENBURG - 026,12,6843813.719738057,1.0
MECKLENBURG - 027,12,7072816.972938924,1.0
MECKLENBURG - 028,12,3037714.73308683,1.0
MECKLENBURG - 029,12,2229784.0270497594,1.0
MECKLENBURG - 030,12,3261640.206260923,1.0
MECKLENBURG - 031,12,5296302.53533668,1.0
MECKLENBURG - 032,12,1877030.8543483533,1.0
MECKLENBURG - 033,12,3267822.8784879,1.0
MECKLENBURG - 034,12,4290975.139599573,1.0
MECKLENBURG - 035,12,1989335.0197685824,1.0
MECKLENBURG - 036,12,3234043.8575571976,1.0
MECKLENBURG - 037,12,1994934.705866132,1.0
MECKLENBURG - 038,12,1792195.4857193455,1.0
MECKLENBURG - 039,12,20053884.518648773,0.9998947422608393
MECKLENBURG - 039,14,20053884.518648773,0.00010525773916065735
MECKLENBURG - 040,12,3075232.125232716,1.0
MECKLENBURG - 041,12,8931781.658826776,1.0
MECKLENBURG - 042,12,2504406.539615444,1.0
MECKLENBURG - 043,12,2864323.512546812,1.0
MECKLENBURG - 044,12,2576835.731361929,1.0
MECKLENBURG - 045,12,1877241.0273670931,1.0
MECKLENBURG - 046,12,2601621.9003528524,1.0
MECKLENBURG - 047,12,2826631.007637459,1.0
MECKLENBURG - 048,12,3054172.125241222,1.0
MECKLENBURG - 049,12,1810321.6572699668,1.0
MECKLENBURG - 050,12,2917015.5861297273,1.0
MECKLENBURG - 051,12,2324170.510540386,1.0
MECKLENBURG - 052,12,6165889.4319614805,1.0
MECKLENBURG - 053,12,10204863.609116724,0.9999847266114786
MECKLENBURG - 053,14,10204863.609116724,1.5273388521368626e-05
MECKLENBURG - 054,12,3808839.9773427974,1.0
MECKLENBURG - 055,12,1852966.5325224542,1.0
MECKLENBURG - 056,12,5370006.103608972,1.0
MECKLENBURG - 057,12,2857299.792557408,1.0
MECKLENBURG - 058,12,1927123.578362506,1.0
MECKLENBURG - 059,12,1578451.767960834,1.0
MECKLENBURG - 060,12,3986540.035550641,1.0
MECKLENBURG - 061,12,3053477.2392869093,1.0
MECKLENBURG - 062,12,2631957.2700006277,1.0
MECKLENBURG - 063,12,2713381.009306943,1.0
MECKLENBURG - 064,12,1785370.2782911295,1.0
MECKLENBURG - 065,12,1683284.0375563276,1.0
MECKLENBURG - 066,12,1989248.303333891,1.0
MECKLENBURG - 067,12,2695479.4037816282,1.0
MECKLENBURG - 068,12,1985152.4901709978,1.0
MECKLENBURG - 069,12,6236559.187630563,0.00029943667106575823
MECKLENBURG - 069,8,6236559.187630563,0.9997005633289342
MECKLENBURG - 070,12,3585075.9929786497,0.9998651397121409
MECKLENBURG - 070,8,3585075.9929786497,0.00013486028785920852
MECKLENBURG - 071,12,3230921.433084458,1.0
MECKLENBURG - 072,12,1961443.400788868,1.0
MECKLENBURG - 073,12,1375176.6901715407,1.0
MECKLENBURG - 074,12,3136213.891682303,1.0
MECKLENBURG - 075,12,3481074.884835315,1.0
MECKLENBURG - 076,12,3411535.9207477365,1.0
MECKLENBURG - 077,12,8888060.555821365,0.9999243233251605
MECKLENBURG - 077,14,8888060.555821365,7.567667483955563e-05
MECKLENBURG - 078.1,12,10154649.159982696,0.9999603144716454
MECKLENBURG - 078.1,14,10154649.159982696,3.968552835454334e-05
MECKLENBURG - 079,12,8617880.412940174,0.9998271470667907
MECKLENBURG - 079,14,8617880.412940174,0.0001728529332092931
MECKLENBURG - 080,12,6716245.518325195,0.9997575803491129
MECKLENBURG - 080,14,6716245.518325195,0.00024241965088714226
MECKLENBURG - 081,12,10455509.33568908,1.0
MECKLENBURG - 082,12,3616158.2970154686,1.0
MECKLENBURG - 083,12,4942601.076823081,0.9999656058857068
MECKLENBURG - 083,8,4942601.076823081,3.4394114293077216e-05
MECKLENBURG - 084,12,3170259.8707304294,1.0
MECKLENBURG - 085,12,4283354.094927432,1.0
MECKLENBURG - 086,12,2935904.1866952386,0.0006853922315858197
MECKLENBURG - 086,8,2935904.1866952386,0.9993146077684142
MECKLENBURG - 087,12,4452035.561707818,0.9998844915529339
MECKLENBURG - 087,14,4452035.561707818,0.0001106088710479058
MECKLENBURG - 087,8,4452035.561707818,4.899576018214775e-06
MECKLENBURG - 088,12,3365784.810713287,0.9996199186845622
MECKLENBURG - 088,14,3365784.810713287,1.4538959209817744e-05
MECKLENBURG - 088,8,3365784.810713287,0.0003655423562279223
MECKLENBURG - 089,12,14683396.597512435,1.0
MECKLENBURG - 090,14,3225292.8519738065,1.2601760901913434e-05
MECKLENBURG - 090,8,3225292.8519738065,0.9999873982390981
MECKLENBURG - 091,12,7633029.165803276,0.00020350582578508027
MECKLENBURG - 091,8,7633029.165803276,0.999796494174215
MECKLENBURG - 092,12,4477745.953548674,0.9999994776826285
MECKLENBURG - 092,8,4477745.953548674,5.223173714081024e-07
MECKLENBURG - 093,8,3793916.3084543296,1.0
MECKLENBURG - 094,12,2257207.208546464,1.0
MECKLENBURG - 095,12,2201203.9213097068,1.0
MECKLENBURG - 096,12,2396351.8551595323,0.9999849676150143
MECKLENBURG - 096,8,2396351.8551595323,1.5032384985620356e-05
MECKLENBURG - 097,12,1953577.9069289938,1.0
MECKLENBURG - 098,12,6070534.643756276,1.0
MECKLENBURG - 099,12,4157139.4875222654,0.9999827947859304
MECKLENBURG - 099,8,4157139.4875222654,1.7205214069615376e-05
MECKLENBURG - 100,8,2865671.0324441637,1.0
MECKLENBURG - 101,12,2860610.1069532,0.0010249447890809547
MECKLENBURG - 101,8,2860610.1069532,0.998975055210919
MECKLENBURG - 102,12,4154382.8361877217,0.9999428847172545
MECKLENBURG - 102,8,4154382.8361877217,5.711528274559502e-05
MECKLENBURG - 103,12,4276531.413585623,0.20654808117587445
MECKLENBURG - 103,8,4276531.413585623,0.7934519188241256
MECKLENBURG - 104,12,3252907.7182090813,1.0
MECKLENBURG - 105,12,5201234.317393597,1.0
MECKLENBURG - 106,12,2112136.7988518523,1.0
MECKLENBURG - 107.1,12,3916199.9632906127,1.0
MECKLENBURG - 108,12,2728154.2462988393,1.0
MECKLENBURG - 109,12,1865998.9083335688,1.0
MECKLENBURG - 110,12,1990797.3008386346,1.0
MECKLENBURG - 111,12,2310190.6837173565,1.0
MECKLENBURG - 112,14,3081203.2544817924,0.00018769454334148823
MECKLENBURG - 112,8,3081203.2544817924,0.9998123054566586
MECKLENBURG - 113,8,5146141.26164385,1.0
MECKLENBURG - 114,12,3243282.2008051584,1.0
MECKLENBURG - 115,12,1483982.817495487,1.0
MECKLENBURG - 116,12,2848993.569792013,1.0
MECKLENBURG - 117,12,2018952.8506394413,1.0
MECKLENBURG - 118,12,3037487.8828777038,0.9992856702954286
MECKLENBURG - 118,8,3037487.8828777038,0.0007143297045713658
MECKLENBURG - 119,12,2166890.97894094,0.9999989700790367
MECKLENBURG - 119,8,2166890.97894094,1.0299209633249972e-06
MECKLENBURG - 120,12,1817969.6460846676,1.0
MECKLENBURG - 121,12,7264274.969078875,0.0002002474968520238
MECKLENBURG - 121,14,7264274.969078875,0.7231985355866402
MECKLENBURG - 121,8,7264274.969078875,0.2766012169165079
MECKLENBURG - 122,12,17007538.196587335,0.00012745560935930757
MECKLENBURG - 122,14,17007538.196587335,0.9998725443906407
MECKLENBURG - 123,12,4245558.309543908,1.0
MECKLENBURG - 124,12,2808766.6268817675,1.0
MECKLENBURG - 125,12,2573514.6604976733,1.0
MECKLENBURG - 126,12,10087486.9997235,1.0
MECKLENBURG - 127,10,23736543.853242442,4.814353844369818e-05
MECKLENBURG - 127,14,23736543.853242442,0.9999396017399984
MECKLENBURG - 127,6,23736543.853242442,1.2254721557841302e-05
MECKLENBURG - 128,12,3177442.02420059,1.0
MECKLENBURG - 129,12,4145224.4694080423,0.9997188725679549
MECKLENBURG - 129,14,4145224.4694080423,0.00028112743204506535
MECKLENBURG - 130,12,1909168.3968340515,1.0
MECKLENBURG - 131,8,2417142.8665574803,1.0
MECKLENBURG - 132,12,5325348.728218141,1.0
MECKLENBURG - 133,14,10834105.26928301,1.0
MECKLENBURG - 134,14,14545673.092214406,1.0
MECKLENBURG - 135,12,13428011.947425991,1.0
MECKLENBURG - 136,8,6824935.620320788,1.0
MECKLENBURG - 137,14,9081057.666333092,0.00019320743031753828
MECKLENBURG - 137,8,9081057.666333092,0.9998067925696824
MECKLENBURG - 138,12,8033634.072271916,0.9996770188808773
MECKLENBURG - 138,14,8033634.072271916,0.0003229811191226712
MECKLENBURG - 139.1,14,4220060.993395133,0.9999101341910381
MECKLENBURG - 139.1,8,4220060.993395133,8.986580896188925e-05
MECKLENBURG - 140,12,7504080.825630918,0.0003487380708516246
MECKLENBURG - 140,14,7504080.825630918,0.9996512619291483
MECKLENBURG - 141,12,7350273.561317935,1.0
MECKLENBURG - 142,10,28862997.915534295,7.111462303403239e-05
MECKLENBURG - 142,14,28862997.915534295,0.9999288853769659
MECKLENBURG - 143,14,7434648.363278809,1.0
MECKLENBURG - 144,12,4528300.854166414,0.0003667839984740552
MECKLENBURG - 144,14,4528300.854166414,0.999633216001526
MECKLENBURG - 145,12,10006315.017973676,0.99966440823936
MECKLENBURG - 145,14,10006315.017973676,0.0002072844369837098
MECKLENBURG - 145,6,10006315.017973676,0.0001283073236562951
MECKLENBURG - 146,12,5344134.625487642,1.0
MECKLENBURG - 147,12,6738847.058621035,0.9999999926547698
MECKLENBURG - 147,14,6738847.058621035,7.345230160993144e-09
MECKLENBURG - 148,14,12519949.314383857,0.9999999793621328
MECKLENBURG - 148,8,12519949.314383857,2.063786719349884e-08
MECKLENBURG - 149,12,9983674.2786921,1.0
MECKLENBURG - 150,12,10250759.6806925,0.9993921727924725
MECKLENBURG - 150,14,10250759.6806925,0.0006078272075275517
MECKLENBURG - 151,12,7107610.702565173,0.9995818831753897
MECKLENBURG - 151,14,7107610.702565173,0.0004181168246103119
MECKLENBURG - 200,12,33886574.974408895,5.1736445654414136e-05
MECKLENBURG - 200,14,33886574.974408895,0.9999482635543456
MECKLENBURG - 201,12,20771947.107465446,0.9998672539612452
MECKLENBURG - 201,8,20771947.107465446,0.00013274603875475512
MECKLENBURG - 202,14,31054209.047531873,0.9999997020756063
MECKLENBURG - 202,6,31054209.047531873,2.9792439364044363e-07
MECKLENBURG - 203,12,16228321.869058905,0.9999516435408297
MECKLENBURG - 203,8,16228321.869058905,4.8356459170343935e-05
MECKLENBURG - 204.1,12,6900856.283297369,1.0
MECKLENBURG - 205,12,15565939.235652048,0.9999943792328686
MECKLENBURG - 205,8,15565939.235652048,5.620767131387073e-06
MECKLENBURG - 206,10,12541152.663201407,0.0003945099071730586
MECKLENBURG - 206,14,12541152.663201407,0.9996054900928268
MECKLENBURG - 207,14,13092505.6681661,1.0
MECKLENBURG - 208,10,16434037.412467502,0.00032129819713650783
MECKLENBURG - 208,14,16434037.412467502,0.9996787018028634
MECKLENBURG - 209,10,49665569.16505633,5.9949921147049635e-09
MECKLENBURG - 209,14,49665569.16505633,0.9999999940050079
MECKLENBURG - 210,12,14714669.426313804,1.0
MECKLENBURG - 211,12,22832372.307529405,0.9996716695351969
MECKLENBURG - 211,14,22832372.307529405,0.0003283304648031717
MECKLENBURG - 212,12,26184551.58630341,0.9999269528350792
MECKLENBURG - 212,6,26184551.58630341,2.3572300650971923e-05
MECKLENBURG - 212,8,26184551.58630341,4.947486426991721e-05
MECKLENBURG - 213,12,10061148.432380516,1.0
MECKLENBURG - 214,12,3815663.413800841,1.0
MECKLENBURG - 215,8,6511731.111197722,1.0
MECKLENBURG - 216,12,9923315.812032407,0.00024670815449704623
MECKLENBURG - 216,8,9923315.812032407,0.9997532918455029
MECKLENBURG - 217,12,7841480.603817693,0.6903683398990653
MECKLENBURG - 217,8,7841480.603817693,0.3096316601009348
MECKLENBURG - 218,8,7691889.147466407,1.0
MECKLENBURG - 219,12,12212827.307674639,0.0002740500862619968
MECKLENBURG - 219,8,12212827.307674639,0.9997259499137381
MECKLENBURG - 220,12,7953760.731838392,0.00030946005170085796
MECKLENBURG - 220,8,7953760.731838392,0.9996905399482992
MECKLENBURG - 221,8,24168784.556213267,1.0
MECKLENBURG - 222,12,15474548.006761124,1.0
MECKLENBURG - 223.1,14,17052552.31169222,1.0
MECKLENBURG - 224,12,24647585.543805566,7.978086819633768e-05
MECKLENBURG - 224,14,24647585.543805566,0.9999202191318036
MECKLENBURG - 225,12,12954858.638027668,0.00022266713147733319
MECKLENBURG - 225,14,12954858.638027668,0.9997773328685227
MECKLENBURG - 226,12,4952599.914917586,0.9996660691993982
