line_year,scope,contest_type,file,district,raw_statewide_votes,staged_statewide_votes,staged_minus_raw_votes,production_exists,production_margin_pct,staged_margin_pct,staged_minus_production_pp,production_winner,staged_winner,winner_flip,production_total_votes,staged_total_votes
2022,congressional,nc_court_of_appeals_judge_seat_13,congressional_nc_court_of_appeals_judge_seat_13_2000.json,14,2703440,2703440,0,True,8.29,8.29,0.0,REP,REP,False,179968,179968
2022,congressional,nc_supreme_court_associate_justice_seat_06,congressional_nc_supreme_court_associate_justice_seat_06_2000.json,1,2743776,2743776,0,True,-19.51,-19.51,0.0,DEM,DEM,False,221969,221969
2022,congressional,nc_supreme_court_associate_justice_seat_06,congressional_nc_supreme_court_associate_justice_seat_06_2000.json,2,2743776,2743776,0,True,0.28,0.28,0.0,REP,REP,False,177247,177247
2022,congressional,nc_supreme_court_associate_justice_seat_06,congressional_nc_supreme_court_associate_justice_seat_06_2000.json,3,2743776,2743776,0,True,6.21,6.21,0.0,REP,REP,False,195972,195972
2022,congressional,nc_supreme_court_associate_justice_seat_06,congressional_nc_supreme_court_associate_justice_seat_06_2000.json,4,2743776,2743776,0,True,-18.38,-18.38,0.0,DEM,DEM,False,188625,188625
2022,congressional,nc_supreme_court_associate_justice_seat_06,congressional_nc_supreme_court_associate_justice_seat_06_2000.json,5,2743776,2743776,0,True,17.52,17.52,0.0,REP,REP,False,242298,242298
2022,congressional,nc_supreme_court_associate_justice_seat_06,congressional_nc_supreme_court_associate_justice_seat_06_2000.json,6,2743776,2743776,0,True,-1.66,-1.66,0.0,DEM,DEM,False,222027,222027
2022,congressional,nc_supreme_court_associate_justice_seat_06,congressional_nc_supreme_court_associate_justice_seat_06_2000.json,7,2743776,2743776,0,True,-6.8,-6.8,0.0,DEM,DEM,False,187510,187510
2022,congressional,nc_supreme_court_associate_justice_seat_06,congressional_nc_supreme_court_associate_justice_seat_06_2000.json,8,2743776,2743776,0,True,20.33,20.33,0.0,REP,REP,False,194175,194175
2022,congressional,nc_supreme_court_associate_justice_seat_06,congressional_nc_supreme_court_associate_justice_seat_06_2000.json,9,2743776,2743776,0,True,4.25,4.25,0.0,REP,REP,False,182434,182434
2022,congressional,nc_supreme_court_associate_justice_seat_06,congressional_nc_supreme_court_associate_justice_seat_06_2000.json,10,2743776,2743776,0,True,20.03,20.03,0.0,REP,REP,False,216137,216137
2022,congressional,nc_supreme_court_associate_justice_seat_06,congressional_nc_supreme_court_associate_justice_seat_06_2000.json,11,2743776,2743776,0,True,11.12,11.12,0.0,REP,REP,False,233510,233510
2022,congressional,nc_supreme_court_associate_justice_seat_06,congressional_nc_supreme_court_associate_justice_seat_06_2000.json,12,2743776,2743776,0,True,-0.4,-0.4,0.0,DEM,DEM,False,146448,146448
2022,congressional,nc_supreme_court_associate_justice_seat_06,congressional_nc_supreme_court_associate_justice_seat_06_2000.json,13,2743776,2743776,0,True,6.72,6.72,0.0,REP,REP,False,153369,153369
2022,congressional,nc_supreme_court_associate_justice_seat_06,congressional_nc_supreme_court_associate_justice_seat_06_2000.json,14,2743776,2743776,0,True,11.99,11.99,0.0,REP,REP,False,182055,182055
2022,congressional,nc_supreme_court_chief_justice_seat_01,congressional_nc_supreme_court_chief_justice_seat_01_2000.json,1,2806946,2806945,-1,True,-16.63,-16.63,0.0,DEM,DEM,False,227685,227685
2022,congressional,nc_supreme_court_chief_justice_seat_01,congressional_nc_supreme_court_chief_justice_seat_01_2000.json,2,2806946,2806945,-1,True,-2.88,-2.88,0.0,DEM,DEM,False,181342,181342
2022,congressional,nc_supreme_court_chief_justice_seat_01,congressional_nc_supreme_court_chief_justice_seat_01_2000.json,3,2806946,2806945,-1,True,13.13,13.13,0.0,REP,REP,False,201736,201736
2022,congressional,nc_supreme_court_chief_justice_seat_01,congressional_nc_supreme_court_chief_justice_seat_01_2000.json,4,2806946,2806945,-1,True,-22.55,-22.55,0.0,DEM,DEM,False,193924,193924
2022,congressional,nc_supreme_court_chief_justice_seat_01,congressional_nc_supreme_court_chief_justice_seat_01_2000.json,5,2806946,2806945,-1,True,18.39,18.39,0.0,REP,REP,False,246982,246982
2022,congressional,nc_supreme_court_chief_justice_seat_01,congressional_nc_supreme_court_chief_justice_seat_01_2000.json,6,2806946,2806945,-1,True,-12.05,-12.05,0.0,DEM,DEM,False,227887,227887
2022,congressional,nc_supreme_court_chief_justice_seat_01,congressional_nc_supreme_court_chief_justice_seat_01_2000.json,7,2806946,2806945,-1,True,-5.89,-5.89,0.0,DEM,DEM,False,191923,191923
2022,congressional,nc_supreme_court_chief_justice_seat_01,congressional_nc_supreme_court_chief_justice_seat_01_2000.json,8,2806946,2806945,-1,True,17.08,17.08,0.0,REP,REP,False,199001,199001
2022,congressional,nc_supreme_court_chief_justice_seat_01,congressional_nc_supreme_court_chief_justice_seat_01_2000.json,9,2806946,2806945,-1,True,0.3,0.3,0.0,REP,REP,False,186654,186654
2022,congressional,nc_supreme_court_chief_justice_seat_01,congressional_nc_supreme_court_chief_justice_seat_01_2000.json,10,2806946,2806945,-1,True,20.63,20.63,0.0,REP,REP,False,220207,220207
2022,congressional,nc_supreme_court_chief_justice_seat_01,congressional_nc_supreme_court_chief_justice_seat_01_2000.json,11,2806946,2806945,-1,True,11.55,11.55,0.0,REP,REP,False,236197,236197
2022,congressional,nc_supreme_court_chief_justice_seat_01,congressional_nc_supreme_court_chief_justice_seat_01_2000.json,12,2806946,2806945,-1,True,-1.45,-1.45,0.0,DEM,DEM,False,149718,149718
2022,congressional,nc_supreme_court_chief_justice_seat_01,congressional_nc_supreme_court_chief_justice_seat_01_2000.json,13,2806946,2806945,-1,True,5.3,5.3,0.0,REP,REP,False,157013,157013
2022,congressional,nc_supreme_court_chief_justice_seat_01,congressional_nc_supreme_court_chief_justice_seat_01_2000.json,14,2806946,2806945,-1,True,10.01,10.01,0.0,REP,REP,False,186676,186676
2022,congressional,president,congressional_president_2000.json,1,2892671,2892674,3,True,-4.61,-4.61,0.0,DEM,DEM,False,232870,232870
2022,congressional,president,congressional_president_2000.json,2,2892671,2892674,3,True,5.72,5.72,0.0,REP,REP,False,186371,186371
2022,congressional,president,congressional_president_2000.json,3,2892671,2892674,3,True,21.02,21.02,0.0,REP,REP,False,209536,209536
2022,congressional,president,congressional_president_2000.json,4,2892671,2892674,3,True,-10.39,-10.39,0.0,DEM,DEM,False,197231,197231
2022,congressional,president,congressional_president_2000.json,5,2892671,2892674,3,True,27.84,27.84,0.0,REP,REP,False,253810,253810
2022,congressional,president,congressional_president_2000.json,6,2892671,2892674,3,True,4.22,4.22,0.0,REP,REP,False,231707,231707
2022,congressional,president,congressional_president_2000.json,7,2892671,2892674,3,True,3.21,3.21,0.0,REP,REP,False,198206,198206
2022,congressional,president,congressional_president_2000.json,8,2892671,2892674,3,True,30.44,30.44,0.0,REP,REP,False,206426,206426
2022,congressional,president,congressional_president_2000.json,9,2892671,2892674,3,True,12.81,12.81,0.0,REP,REP,False,189886,189886
2022,congressional,president,congressional_president_2000.json,10,2892671,2892674,3,True,29.33,29.33,0.0,REP,REP,False,225939,225939
2022,congressional,president,congressional_president_2000.json,11,2892671,2892674,3,True,18.57,18.57,0.0,REP,REP,False,250503,250503
2022,congressional,president,congressional_president_2000.json,12,2892671,2892674,3,True,3.73,3.73,0.0,REP,REP,False,155884,155884
2022,congressional,president,congressional_president_2000.json,13,2892671,2892674,3,True,17.35,17.35,0.0,REP,REP,False,158981,158981
2022,congressional,president,congressional_president_2000.json,14,2892671,2892674,3,True,14.89,14.89,0.0,REP,REP,False,195324,195324
2022,congressional,secretary_of_state,congressional_secretary_of_state_2000.json,1,2756267,2756266,-1,True,-32.25,-32.25,0.0,DEM,DEM,False,223690,223690
2022,congressional,secretary_of_state,congressional_secretary_of_state_2000.json,2,2756267,2756266,-1,True,-18.33,-18.33,0.0,DEM,DEM,False,179339,179339
2022,congressional,secretary_of_state,congressional_secretary_of_state_2000.json,3,2756267,2756266,-1,True,-5.37,-5.37,0.0,DEM,DEM,False,197635,197635
2022,congressional,secretary_of_state,congressional_secretary_of_state_2000.json,4,2756267,2756266,-1,True,-30.34,-30.34,0.0,DEM,DEM,False,189612,189612
2022,congressional,secretary_of_state,congressional_secretary_of_state_2000.json,5,2756267,2756266,-1,True,7.92,7.92,0.0,REP,REP,False,241725,241725
2022,congressional,secretary_of_state,congressional_secretary_of_state_2000.json,6,2756267,2756266,-1,True,-14.15,-14.15,0.0,DEM,DEM,False,220455,220455
2022,congressional,secretary_of_state,congressional_secretary_of_state_2000.json,7,2756267,2756266,-1,True,-21.92,-21.92,0.0,DEM,DEM,False,188184,188184
2022,congressional,secretary_of_state,congressional_secretary_of_state_2000.json,8,2756267,2756266,-1,True,7.71,7.71,0.0,REP,REP,False,194997,194997
2022,congressional,secretary_of_state,congressional_secretary_of_state_2000.json,9,2756267,2756266,-1,True,-9.69,-9.69,0.0,DEM,DEM,False,184724,184724
2022,congressional,secretary_of_state,congressional_secretary_of_state_2000.json,10,2756267,2756266,-1,True,7.15,7.15,0.0,REP,REP,False,216359,216359
2022,congressional,secretary_of_state,congressional_secretary_of_state_2000.json,11,2756267,2756266,-1,True,1.91,1.91,0.0,REP,REP,False,234427,234427
2022,congressional,secretary_of_state,congressional_secretary_of_state_2000.json,12,2756267,2756266,-1,True,-9.38,-9.38,0.0,DEM,DEM,False,146592,146592
2022,congressional,secretary_of_state,congressional_secretary_of_state_2000.json,13,2756267,2756266,-1,True,-14.85,-14.85,0.0,DEM,DEM,False,155876,155876
2022,congressional,secretary_of_state,congressional_secretary_of_state_2000.json,14,2756267,2756266,-1,True,1.68,1.68,0.0,REP,REP,False,182651,182651
2022,congressional,superintendent,congressional_superintendent_2000.json,1,2743413,2743414,1,True,-31.63,-31.63,0.0,DEM,DEM,False,222721,222721
2022,congressional,superintendent,congressional_superintendent_2000.json,2,2743413,2743414,1,True,-12.47,-12.47,0.0,DEM,DEM,False,177954,177954
2022,congressional,superintendent,congressional_superintendent_2000.json,3,2743413,2743414,1,True,-4.6,-4.6,0.0,DEM,DEM,False,195610,195610
2022,congressional,superintendent,congressional_superintendent_2000.json,4,2743413,2743414,1,True,-30.88,-30.88,0.0,DEM,DEM,False,189288,189288
2022,congressional,superintendent,congressional_superintendent_2000.json,5,2743413,2743414,1,True,9.06,9.06,0.0,REP,REP,False,241727,241727
2022,congressional,superintendent,congressional_superintendent_2000.json,6,2743413,2743414,1,True,-12.55,-12.55,0.0,DEM,DEM,False,219833,219833
2022,congressional,superintendent,congressional_superintendent_2000.json,7,2743413,2743414,1,True,-21.27,-21.27,0.0,DEM,DEM,False,187990,187990
2022,congressional,superintendent,congressional_superintendent_2000.json,8,2743413,2743414,1,True,9.91,9.91,0.0,REP,REP,False,194110,194110
2022,congressional,superintendent,congressional_superintendent_2000.json,9,2743413,2743414,1,True,-6.63,-6.63,0.0,DEM,DEM,False,182386,182386
2022,congressional,superintendent,congressional_superintendent_2000.json,10,2743413,2743414,1,True,10.39,10.39,0.0,REP,REP,False,215939,215939
2022,congressional,superintendent,congressional_superintendent_2000.json,11,2743413,2743414,1,True,1.94,1.94,0.0,REP,REP,False,234090,234090
2022,congressional,superintendent,congressional_superintendent_2000.json,12,2743413,2743414,1,True,-6.5,-6.5,0.0,DEM,DEM,False,146126,146126
2022,congressional,superintendent,congressional_superintendent_2000.json,13,2743413,2743414,1,True,-6.35,-6.35,0.0,DEM,DEM,False,153913,153913
2022,congressional,superintendent,congressional_superintendent_2000.json,14,2743413,2743414,1,True,4.49,4.49,0.0,REP,REP,False,181727,181727
2022,congressional,treasurer,congressional_treasurer_2000.json,1,2760447,2760445,-2,True,-39.05,-39.05,0.0,DEM,DEM,False,225452,225452
2022,congressional,treasurer,congressional_treasurer_2000.json,2,2760447,2760445,-2,True,-16.21,-16.21,0.0,DEM,DEM,False,179576,179576
2022,congressional,treasurer,congressional_treasurer_2000.json,3,2760447,2760445,-2,True,-12.25,-12.25,0.0,DEM,DEM,False,198590,198590
2022,congressional,treasurer,congressional_treasurer_2000.json,4,2760447,2760445,-2,True,-30.46,-30.46,0.0,DEM,DEM,False,190527,190527
2022,congressional,treasurer,congressional_treasurer_2000.json,5,2760447,2760445,-2,True,7.05,7.05,0.0,REP,REP,False,241492,241492
2022,congressional,treasurer,congressional_treasurer_2000.json,6,2760447,2760445,-2,True,-15.29,-15.29,0.0,DEM,DEM,False,221366,221366
2022,congressional,treasurer,congressional_treasurer_2000.json,7,2760447,2760445,-2,True,-25.42,-25.42,0.0,DEM,DEM,False,189138,189138
2022,congressional,treasurer,congressional_treasurer_2000.json,8,2760447,2760445,-2,True,4.24,4.24,0.0,REP,REP,False,195185,195185
2022,congressional,treasurer,congressional_treasurer_2000.json,9,2760447,2760445,-2,True,-12.13,-12.13,0.0,DEM,DEM,False,184429,184429
2022,congressional,treasurer,congressional_treasurer_2000.json,10,2760447,2760445,-2,True,6.68,6.68,0.0,REP,REP,False,215984,215984
2022,congressional,treasurer,congressional_treasurer_2000.json,11,2760447,2760445,-2,True,0.99,0.99,0.0,REP,REP,False,233947,233947
2022,congressional,treasurer,congressional_treasurer_2000.json,12,2760447,2760445,-2,True,-9.19,-9.19,0.0,DEM,DEM,False,146978,146978
2022,congressional,treasurer,congressional_treasurer_2000.json,13,2760447,2760445,-2,True,-15.04,-15.04,0.0,DEM,DEM,False,155687,155687
2022,congressional,treasurer,congressional_treasurer_2000.json,14,2760447,2760445,-2,True,2.26,2.26,0.0,REP,REP,False,182094,182094
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,1,2782687,2782683,-4,True,-9.77,-9.77,0.0,DEM,DEM,False,25877,25877
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,2,2782687,2782683,-4,True,-12.24,-12.24,0.0,DEM,DEM,False,25045,25045
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,3,2782687,2782683,-4,True,5.36,5.36,0.0,REP,REP,False,25209,25209
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,4,2782687,2782683,-4,True,-3.51,-3.51,0.0,DEM,DEM,False,23894,23894
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,5,2782687,2782683,-4,True,-32.82,-32.82,0.0,DEM,DEM,False,23648,23648
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,6,2782687,2782683,-4,True,-4.66,-4.66,0.0,DEM,DEM,False,16388,16388
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,7,2782687,2782683,-4,True,-13.4,-13.4,0.0,DEM,DEM,False,20297,20297
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,8,2782687,2782683,-4,True,-8.84,-8.84,0.0,DEM,DEM,False,20181,20181
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,9,2782687,2782683,-4,True,7.02,7.02,0.0,REP,REP,False,20325,20325
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,10,2782687,2782683,-4,True,-0.29,-0.29,0.0,DEM,DEM,False,23587,23587
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,11,2782687,2782683,-4,True,-13.08,-13.08,0.0,DEM,DEM,False,21885,21885
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,12,2782687,2782683,-4,True,-7.25,-7.25,0.0,DEM,DEM,False,29650,29650
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,13,2782687,2782683,-4,True,16.39,16.39,0.0,REP,REP,False,26225,26225
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,14,2782687,2782683,-4,True,10.52,10.52,0.0,REP,REP,False,10648,10648
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,15,2782687,2782683,-4,True,16.54,16.54,0.0,REP,REP,False,14311,14311
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,16,2782687,2782683,-4,True,7.29,7.29,0.0,REP,REP,False,16544,16544
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,17,2782687,2782683,-4,True,0.23,0.23,0.0,REP,REP,False,15976,15976
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,18,2782687,2782683,-4,True,-6.1,-6.1,0.0,DEM,DEM,False,23117,23117
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,19,2782687,2782683,-4,True,16.01,16.01,0.0,REP,REP,False,20697,20697
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,20,2782687,2782683,-4,True,23.91,23.91,0.0,REP,REP,False,29367,29367
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,21,2782687,2782683,-4,True,5.99,5.99,0.0,REP,REP,False,6967,6967
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,22,2782687,2782683,-4,True,-15.25,-15.25,0.0,DEM,DEM,False,29372,29372
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,23,2782687,2782683,-4,True,-33.9,-33.9,0.0,DEM,DEM,False,30735,30735
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,24,2782687,2782683,-4,True,-8.15,-8.15,0.0,DEM,DEM,False,25886,25886
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,25,2782687,2782683,-4,True,-2.94,-2.94,0.0,DEM,DEM,False,29000,29000
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,26,2782687,2782683,-4,True,7.36,7.36,0.0,REP,REP,False,12325,12325
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,27,2782687,2782683,-4,True,-46.34,-46.34,0.0,DEM,DEM,False,32385,32385
2022,state_house,agriculture_commissioner,state_house_agriculture_commissioner_2000.json,28,2782687,2782683,-4,True,2.44,2.44,0.0,REP,REP,False,23742,23742
